2.000000000000000000e+02 -6.830524141393223658e+01 5.935461629875640049e-02 2.150121968433547914e-01 5.324620619043917147e-01
2.000200100000000134e+02 -6.823189221484207678e+01 5.982680468131960222e-02 2.156734585385331193e-01 5.317345933484766141e-01
2.000400199999999984e+02 -6.815854744571079493e+01 6.030252681125627262e-02 2.163281632723246251e-01 5.310137436048951720e-01
2.000600300000000118e+02 -6.808520992662029414e+01 6.078178448327562627e-02 2.169763242881962706e-01 5.302994981906413718e-01
2.000800399999999968e+02 -6.801188242909404380e+01 6.126457933745892842e-02 2.176179548295670840e-01 5.295918425185842660e-01
2.001000500000000102e+02 -6.793856767471778824e+01 6.175091285781098699e-02 2.182530681384014792e-01 5.288907618984550751e-01
2.001200599999999952e+02 -6.786526833376881029e+01 6.224078637184232710e-02 2.188816774537577503e-01 5.281962415379464204e-01
2.001400700000000086e+02 -6.779198702385153297e+01 6.273420105115500023e-02 2.195037960103192187e-01 5.275082665438926011e-01
2.001600799999999936e+02 -6.771872630854356601e+01 6.323115791296504695e-02 2.201194370368776410e-01 5.268268219235634486e-01
2.001800900000000070e+02 -6.764548869604986692e+01 6.373165782254303080e-02 2.207286137547957161e-01 5.261518925860412255e-01
2.002000999999999920e+02 -6.757227663786932226e+01 6.423570149651246231e-02 2.213313393764188008e-01 5.254834633437116542e-01
2.002201100000000054e+02 -6.749909252747096389e+01 6.474328950699413665e-02 2.219276271034622550e-01 5.248215189138398795e-01
2.002401199999999903e+02 -6.742593869898422554e+01 6.525442228654201871e-02 2.225174901253451631e-01 5.241660439202608934e-01
2.002601300000000037e+02 -6.735281742590032650e+01 6.576910013386420839e-02 2.231009416174960791e-01 5.235170228951561144e-01
2.002801399999999887e+02 -6.727973091978905984e+01 6.628732322027927615e-02 2.236779947396024537e-01 5.228744402809453184e-01
2.003001500000000021e+02 -6.720668132902804359e+01 6.680909159690627541e-02 2.242486626338285327e-01 5.222382804322648342e-01
2.003201599999999871e+02 -6.713367073754841385e+01 6.733440520254188599e-02 2.248129584229741351e-01 5.216085276180618679e-01
2.003401700000000005e+02 -6.706070116359418876e+01 6.786326387222760270e-02 2.253708952085985984e-01 5.209851660237757587e-01
2.003601800000000139e+02 -6.698777455849882756e+01 6.839566734646361501e-02 2.259224860690834114e-01 5.203681797536342524e-01
2.003801899999999989e+02 -6.691489280547702378e+01 6.893161528107054348e-02 2.264677440576522982e-01 5.197575528330421468e-01
2.004002000000000123e+02 -6.684205771843288346e+01 6.947110725767408068e-02 2.270066822003385942e-01 5.191532692110719660e-01
2.004202099999999973e+02 -6.676927104078598063e+01 7.001414279478955505e-02 2.275393134938913930e-01 5.185553127630646575e-01
2.004402200000000107e+02 -6.669653444431278899e+01 7.056072135951028945e-02 2.280656509036378399e-01 5.179636672933185526e-01
2.004602299999999957e+02 -6.662384952800704241e+01 7.111084237976299238e-02 2.285857073612763690e-01 5.173783165378934568e-01
2.004802400000000091e+02 -6.655121781695568473e+01 7.166450525714135322e-02 2.290994957626238115e-01 5.167992441675022253e-01
2.005002499999999941e+02 -6.647864076123379107e+01 7.222170938028156517e-02 2.296070289652908103e-01 5.162264337905159151e-01
2.005202600000000075e+02 -6.640611973481526320e+01 7.278245413879345926e-02 2.301083197863076357e-01 5.156598689560571991e-01
2.005402699999999925e+02 -6.633365603450235426e+01 7.334673893771123665e-02 2.306033809996757833e-01 5.150995331572056912e-01
2.005602800000000059e+02 -6.626125087887072596e+01 7.391456321248013328e-02 2.310922253338667243e-01 5.145454098342915339e-01
2.005802899999999909e+02 -6.618890540723305094e+01 7.448592644444335109e-02 2.315748654692436070e-01 5.139974823782998969e-01
2.006003000000000043e+02 -6.611662067861762182e+01 7.506082817684743558e-02 2.320513140354270032e-01 5.134557341343625181e-01
2.006203099999999893e+02 -6.604439767076496537e+01 7.563926803133147470e-02 2.325215836085808840e-01 5.129201484053603766e-01
2.006403200000000027e+02 -6.597223727913861069e+01 7.622124572491899286e-02 2.329856867086392835e-01 5.123907084556117431e-01
2.006603299999999876e+02 -6.590014031595303834e+01 7.680676108747980235e-02 2.334436357964504993e-01 5.118673975146701416e-01
2.006803400000000011e+02 -6.582810750921478871e+01 7.739581407968119942e-02 2.338954432708587050e-01 5.113501987812077987e-01
2.007003499999999860e+02 -6.575613950177947231e+01 7.798840481139682201e-02 2.343411214657002972e-01 5.108390954270074502e-01
2.007203599999999994e+02 -6.568423685042067461e+01 7.858453356059413863e-02 2.347806826467342400e-01 5.103340706010387473e-01
2.007403700000000129e+02 -6.561240002491321377e+01 7.918420079267028677e-02 2.352141390084849792e-01 5.098351074336414657e-01
2.007603799999999978e+02 -6.554062940712719865e+01 7.978740718025242873e-02 2.356415026710122484e-01 5.093421890407967556e-01
2.007803900000000112e+02 -6.546892529013315709e+01 8.039415362345131433e-02 2.360627856765994959e-01 5.088552985284933161e-01
2.008003999999999962e+02 -6.539728787731807813e+01 8.100444127055597687e-02 2.364779999863536875e-01 5.083744189971955985e-01
2.008204100000000096e+02 -6.532571728150888646e+01 8.161827153918846389e-02 2.368871574767295041e-01 5.078995335463950545e-01
2.008404199999999946e+02 -6.525421352410513975e+01 8.223564613789016708e-02 2.372902699359579481e-01 5.074306252792668559e-01
2.008604300000000080e+02 -6.518277653421664297e+01 8.285656708816611926e-02 2.376873490603962358e-01 5.069676773074089926e-01
2.008804399999999930e+02 -6.511140614780772751e+01 8.348103674695882270e-02 2.380784064507787678e-01 5.065106727556853983e-01
2.009004500000000064e+02 -6.504010210684361937e+01 8.410905782957948940e-02 2.384634536083853895e-01 5.060595947671516770e-01
2.009204599999999914e+02 -6.496886405844054480e+01 8.474063343306946494e-02 2.388425019311071762e-01 5.056144265080843025e-01
2.009404700000000048e+02 -6.489769155401484113e+01 8.537576706002135418e-02 2.392155627094254000e-01 5.051751511730921962e-01
2.009604799999999898e+02 -6.482658404843246558e+01 8.601446264283421628e-02 2.395826471222840537e-01 5.047417519903315553e-01
2.009804900000000032e+02 -6.475554089915402756e+01 8.665672456843359628e-02 2.399437662328710863e-01 5.043142122268033933e-01
2.010004999999999882e+02 -6.468456136537656676e+01 8.730255770343239852e-02 2.402989309842892551e-01 5.038925151937543312e-01
2.010205100000000016e+02 -6.461364460716704627e+01 8.795196741976585297e-02 2.406481521951306934e-01 5.034766442521610985e-01
2.010405199999999866e+02 -6.454278968458847032e+01 8.860495962077725995e-02 2.409914405549366534e-01 5.030665828183180643e-01
2.010605300000000000e+02 -6.447199555681351058e+01 8.926154076779063695e-02 2.413288066195557469e-01 5.026623143695098106e-01
2.010805400000000134e+02 -6.440126108122630910e+01 8.992171790714942325e-02 2.416602608063829483e-01 5.022638224497872894e-01
2.011005499999999984e+02 -6.433058501250756933e+01 9.058549869775288366e-02 2.419858133894886298e-01 5.018710906758333534e-01
2.011205600000000118e+02 -6.425996600170158501e+01 9.125289143909133538e-02 2.423054744946299133e-01 5.014841027429255416e-01
2.011405699999999968e+02 -6.418940259526357295e+01 9.192390509978173863e-02 2.426192540941367326e-01 5.011028424310008944e-01
2.011605800000000102e+02 -6.411889323408200880e+01 9.259854934663915016e-02 2.429271620016808242e-01 5.007272936108113637e-01
2.011805899999999951e+02 -6.404843625247647765e+01 9.327683457426910740e-02 2.432292078669105184e-01 5.003574402501883567e-01
2.012006000000000085e+02 -6.397802987716466561e+01 9.395877193522551851e-02 2.435254011699617138e-01 4.999932664203987076e-01
2.012206099999999935e+02 -6.390767222619886923e+01 9.464437337072065248e-02 2.438157512158276030e-01 4.996347563026133920e-01
2.012406200000000069e+02 -6.383736130786553531e+01 9.533365164193542685e-02 2.441002671285970038e-01 4.992818941944719424e-01
2.012606299999999919e+02 -6.376709501954778858e+01 9.602662036191852990e-02 2.443789578455437816e-01 4.989346645167619387e-01
2.012806400000000053e+02 -6.369687114654431781e+01 9.672329402812676613e-02 2.446518321110759675e-01 4.985930518201997508e-01
