0.000000000000000000e+00 4.970446985206512791e-02 4.340650135803945388e-04 8.563825754307084759e-02
3.681709264892651240e-02 0.000000000000000000e+00 6.486905276128078490e-02 3.290505113682976046e-02
1.139872050859931651e-01 1.264308601839093937e-01 0.000000000000000000e+00 2.092843826192266124e-02
7.181287657710615311e-04 1.045297772323588266e-03 4.285614194546417954e-02 0.000000000000000000e+00
