0.000000e+00 6.844294e-01
1.000000e+00 1.358982e+00
2.000000e+00 2.679560e+00
3.000000e+00 5.212776e+00
4.000000e+00 9.891381e+00
5.000000e+00 1.797853e+01
6.000000e+00 3.057658e+01
7.000000e+00 4.767152e+01
8.000000e+00 6.777403e+01
9.000000e+00 8.913568e+01
1.000000e+01 1.113193e+02
1.100000e+01 1.356663e+02
1.200000e+01 1.650084e+02
1.300000e+01 2.032165e+02
1.400000e+01 2.540891e+02
1.500000e+01 3.176972e+02
1.600000e+01 3.846902e+02
1.700000e+01 4.431682e+02
1.800000e+01 4.918112e+02
1.900000e+01 5.371906e+02
2.000000e+01 5.876565e+02
2.100000e+01 6.489996e+02
2.200000e+01 7.190571e+02
2.300000e+01 7.723859e+02
2.400000e+01 8.015447e+02
2.500000e+01 8.180362e+02
2.600000e+01 8.270898e+02
2.700000e+01 8.318860e+02
2.800000e+01 8.343595e+02
2.900000e+01 8.356179e+02
0.000000e+00 7.352429e-01
1.000000e+00 1.460593e+00
2.000000e+00 2.882586e+00
3.000000e+00 5.617991e+00
4.000000e+00 1.069877e+01
5.000000e+00 1.958292e+01
6.000000e+00 3.375299e+01
7.000000e+00 5.393539e+01
8.000000e+00 8.007309e+01
9.000000e+00 1.131436e+02
1.000000e+01 1.577544e+02
1.100000e+01 2.242167e+02
1.200000e+01 3.304408e+02
1.300000e+01 5.034627e+02
1.400000e+01 7.768620e+02
1.500000e+01 1.184437e+03
1.600000e+01 1.770893e+03
1.700000e+01 2.624809e+03
1.800000e+01 3.814966e+03
1.900000e+01 5.371908e+02
2.000000e+01 5.876573e+02
2.100000e+01 6.490001e+02
2.200000e+01 7.190536e+02
2.300000e+01 7.723874e+02
2.400000e+01 8.015458e+02
2.500000e+01 8.180274e+02
2.600000e+01 8.270856e+02
2.700000e+01 8.318834e+02
2.800000e+01 8.343564e+02
2.900000e+01 8.356145e+02
0.000000e+00 7.847661e-01
1.000000e+00 1.559602e+00
2.000000e+00 3.080450e+00
3.000000e+00 6.013113e+00
4.000000e+00 1.148672e+01
5.000000e+00 2.115003e+01
6.000000e+00 3.685652e+01
7.000000e+00 6.004214e+01
8.000000e+00 9.197725e+01
9.000000e+00 1.360209e+02
1.000000e+01 2.008267e+02
1.100000e+01 3.032396e+02
1.200000e+01 4.712017e+02
1.300000e+01 7.178357e+02
1.400000e+01 1.114580e+03
1.500000e+01 1.406084e+03
1.600000e+01 2.078923e+03
1.700000e+01 2.970415e+03
1.800000e+01 3.752520e+03
1.900000e+01 4.432183e+03
2.000000e+01 5.058613e+03
2.100000e+01 5.570613e+03
2.200000e+01 5.935776e+03
2.300000e+01 6.166576e+03
2.400000e+01 6.300804e+03
2.500000e+01 6.372956e+03
2.600000e+01 6.411370e+03
2.700000e+01 6.431380e+03
2.800000e+01 6.441698e+03
2.900000e+01 6.446915e+03
0.000000e+00 6.844027e-01
1.000000e+00 1.358972e+00
2.000000e+00 2.679548e+00
3.000000e+00 5.212752e+00
4.000000e+00 9.891371e+00
5.000000e+00 1.797855e+01
6.000000e+00 3.057658e+01
7.000000e+00 4.767152e+01
8.000000e+00 6.777403e+01
9.000000e+00 8.913569e+01
1.000000e+01 1.113193e+02
1.100000e+01 1.356663e+02
1.200000e+01 1.650085e+02
1.300000e+01 2.032165e+02
1.400000e+01 2.540891e+02
1.500000e+01 3.176972e+02
1.600000e+01 3.846902e+02
1.700000e+01 4.431683e+02
1.800000e+01 4.918114e+02
1.900000e+01 5.371909e+02
2.000000e+01 5.876564e+02
2.100000e+01 6.489997e+02
2.200000e+01 7.190543e+02
2.300000e+01 7.723848e+02
2.400000e+01 8.015391e+02
2.500000e+01 8.180265e+02
2.600000e+01 8.270737e+02
2.700000e+01 8.318687e+02
2.800000e+01 8.343426e+02
2.900000e+01 8.356015e+02
0.000000e+00 7.865541e-01
1.000000e+00 1.563171e+00
2.000000e+00 3.087562e+00
3.000000e+00 6.027240e+00
4.000000e+00 1.151475e+01
5.000000e+00 2.120600e+01
6.000000e+00 3.697134e+01
7.000000e+00 6.029250e+01
8.000000e+00 9.256619e+01
9.000000e+00 1.374855e+02
1.000000e+01 2.045843e+02
1.100000e+01 3.130305e+02
1.200000e+01 4.966761e+02
1.300000e+01 8.106813e+02
1.400000e+01 1.320694e+03
1.500000e+01 2.059076e+03
1.600000e+01 3.035884e+03
1.700000e+01 4.280930e+03
1.800000e+01 5.865649e+03
1.900000e+01 4.013859e+03
2.000000e+01 5.094136e+03
2.100000e+01 6.146461e+03
2.200000e+01 7.254533e+03
2.300000e+01 8.604481e+03
2.400000e+01 1.039913e+04
2.500000e+01 1.105397e+04
2.600000e+01 8.239889e+03
2.700000e+01 8.311844e+03
2.800000e+01 8.348802e+03
2.900000e+01 8.367746e+03
0.000000e+00 8.134121e-01
1.000000e+00 1.616862e+00
2.000000e+00 3.194854e+00
3.000000e+00 6.241458e+00
4.000000e+00 1.194173e+01
5.000000e+00 2.205446e+01
6.000000e+00 3.864755e+01
7.000000e+00 6.357362e+01
8.000000e+00 9.890657e+01
9.000000e+00 1.495386e+02
1.000000e+01 2.270103e+02
1.100000e+01 3.535914e+02
1.200000e+01 5.676984e+02
1.300000e+01 9.313948e+02
1.400000e+01 1.517116e+03
1.500000e+01 2.398368e+03
1.600000e+01 3.275610e+03
1.700000e+01 4.673000e+03
1.800000e+01 6.260424e+03
1.900000e+01 7.662333e+03
2.000000e+01 5.182735e+03
2.100000e+01 5.768655e+03
2.200000e+01 6.283223e+03
2.300000e+01 6.728507e+03
2.400000e+01 7.136306e+03
2.500000e+01 7.535751e+03
2.600000e+01 7.830691e+03
2.700000e+01 8.027290e+03
2.800000e+01 8.141312e+03
2.900000e+01 8.204680e+03
0.000000e+00 7.844091e-01
1.000000e+00 1.558778e+00
2.000000e+00 3.078918e+00
3.000000e+00 6.010127e+00
4.000000e+00 1.148234e+01
5.000000e+00 2.114612e+01
6.000000e+00 3.685902e+01
7.000000e+00 6.005282e+01
8.000000e+00 9.192459e+01
9.000000e+00 1.354594e+02
1.000000e+01 1.978460e+02
1.100000e+01 2.911920e+02
1.200000e+01 4.314752e+02
1.300000e+01 6.390105e+02
1.400000e+01 9.463287e+02
1.500000e+01 1.406084e+03
1.600000e+01 2.078923e+03
1.700000e+01 2.970413e+03
1.800000e+01 3.752521e+03
