0.000000000000000000e+00 1.342343935622219542e+00 3.555560803544927650e-01 5.195710897283413177e-01
1.375552181886957603e+00 0.000000000000000000e+00 1.796212355985781495e-01 1.212705785643615648e-02
1.910449893810235722e-01 1.211300823079108691e+00 0.000000000000000000e+00 1.372896417378138167e+00
2.716120987986593849e-01 2.036736638141702083e-01 1.365553302874263630e-01 0.000000000000000000e+00
