2.000000000000000000e+02 -6.348199321870382050e+01 1.163813935369903546e-01 2.751590246810213802e-01 5.094223585557049461e-01 -6.381455689736262826e+01 8.655388478564872423e-02 3.095632671727527874e-01 5.079563047330836190e-01 -6.245494569088175041e+01 1.229411656106570300e-01 2.880450471582039484e-01 5.007659885758706242e-01 -6.049298984751813180e+01 1.178232179126776219e-01 3.052117689149048130e-01 4.834533890838765280e-01
2.000200100000000134e+02 -6.341469566408792957e+01 1.171474058495218934e-01 2.753450582066125918e-01 5.092212491363328208e-01 -6.375188041075347911e+01 8.713998736226334640e-02 3.098150396204875090e-01 5.076626217548078079e-01 -6.237970790277555011e+01 1.238278002893745261e-01 2.881025224692000397e-01 5.005846691698058182e-01 -6.040767882197093996e+01 1.188077588578197175e-01 3.052468141583444261e-01 4.832515122857682921e-01
2.000400199999999984e+02 -6.334727198382570634e+01 1.179181329168096370e-01 2.755253936068429721e-01 5.090252764646320260e-01 -6.368923577454677343e+01 8.772892114006118625e-02 3.100607284444451550e-01 5.073739294523285093e-01 -6.230417680702767314e+01 1.247214498379492359e-01 2.881527084550411510e-01 5.004087248494593076e-01 -6.032186031446122598e+01 1.198024584844922386e-01 3.052742829658502410e-01 4.830553986460152660e-01
2.000600300000000118e+02 -6.327971460931769343e+01 1.186936489781500320e-01 2.757000247209338006e-01 5.088344345858021311e-01 -6.362661928354734187e+01 8.832070996702287569e-02 3.103003423599571264e-01 5.070902131383270284e-01 -6.222833958647616015e+01 1.256222506546480211e-01 2.881955842985989280e-01 5.002381615172238893e-01 -6.023551223041278746e+01 1.208075678199639208e-01 3.052941333087160758e-01 4.828650707353941418e-01
2.000800399999999968e+02 -6.321201569434001044e+01 1.194740313732383097e-01 2.758689447399323424e-01 5.086487180425913746e-01 -6.356402708329518703e+01 8.891537906599483732e-02 3.105338897216995409e-01 5.068114583622314040e-01 -6.215218293748458933e+01 1.265303445958126938e-01 2.882311279184269215e-01 5.000729858946794115e-01 -6.014861154375998353e+01 1.218233487577996405e-01 3.053063210105845249e-01 4.826805525314757372e-01
2.001000500000000102e+02 -6.314416710428338320e+01 1.202593606660674469e-01 2.760321461833571410e-01 5.084681218938508218e-01 -6.350145516581000038e+01 8.951295508754424091e-02 3.107613785114674565e-01 5.065376509197937471e-01 -6.207569304848846770e+01 1.274458792117596495e-01 2.882593159183990394e-01 4.999132055551985809e-01 -6.006113424945493051e+01 1.228500745962504137e-01 3.053107996507664623e-01 4.825018694825516374e-01
2.001200599999999952e+02 -6.307616040476923303e+01 1.210497207748460757e-01 2.761896208747786075e-01 5.082926417338480274e-01 -6.343889936508808347e+01 9.011346616497130368e-02 3.109828163254519384e-01 5.062687768629721141e-01 -6.199885557726406660e+01 1.283690079950838003e-01 2.882801235348745883e-01 4.997588289580728871e-01 -5.997305531288775882e+01 1.238880306088734479e-01 3.053075204621383265e-01 4.823290485750286183e-01
2.001400700000000086e+02 -6.300798684959907092e+01 1.218451991083484010e-01 2.763413599162810597e-01 5.081222737123771704e-01 -6.337635535233287953e+01 9.071694197163883422e-02 3.111982103610048123e-01 5.060048225101183572e-01 -6.192165562682971114e+01 1.292998906422123395e-01 2.882935245812411340e-01 4.996098654842441866e-01 -5.988434861598589976e+01 1.249375146497297279e-01 3.052964322232484262e-01 4.821621184045168373e-01
2.001600799999999936e+02 -6.293963736799678799e+01 1.226458867090651911e-01 2.764873536617338812e-01 5.079570145557192884e-01 -6.331381863090528839e+01 9.132341378073324800e-02 3.114075674028532470e-01 5.057457744565032609e-01 -6.184407771988966118e+01 1.302386933290285986e-01 2.882994913896729794e-01 4.994663254737481406e-01 -5.979498689974701620e+01 1.259988377956008931e-01 3.052774811442321434e-01 4.820011092508730277e-01
2.001800900000000070e+02 -6.287110255109386969e+01 1.234518784036241351e-01 2.766275916888086828e-01 5.077968615884973502e-01 -6.325128453097295278e+01 9.193291452763605043e-02 3.116108938087448488e-01 5.054916195851857363e-01 -6.176610577171671679e+01 1.311855890015343196e-01 2.882979947499337281e-01 4.993282202649690915e-01 -5.970494170293093816e+01 1.270723250279632566e-01 3.052506107461050999e-01 4.818460531574633166e-01
2.002000999999999920e+02 -6.280237263761037525e+01 1.242632729609074727e-01 2.767620627696614766e-01 5.076418127564862326e-01 -6.318874820384225188e+01 9.254547887503979109e-02 3.118081954944823542e-01 5.052423450782564940e-01 -6.168772306136868622e+01 1.321407576825027741e-01 2.882890038450370285e-01 4.991955622358272837e-01 -5.961418329662060955e+01 1.281583159575836461e-01 3.052157617329679939e-01 4.816969840149480375e-01
2.002201100000000054e+02 -6.273343749867451180e+01 1.250801732584005399e-01 2.768907548402061991e-01 5.074918666504284470e-01 -6.312620461594966770e+01 9.316114328100863484e-02 3.119994779183243305e-01 5.049979384284677408e-01 -6.160891220111837896e+01 1.331043867952354798e-01 2.882724861835677665e-01 4.990683648470138345e-01 -5.952268061432844348e+01 1.292571655949397713e-01 3.051728718566181220e-01 4.815539376498990665e-01
2.002401199999999903e+02 -6.266428662172566533e+01 1.259026864572670990e-01 2.770136549678884341e-01 5.073470225309248960e-01 -6.306364854249355290e+01 9.377994607014122908e-02 3.121847460647072525e-01 5.047583874512813207e-01 -6.152965510397451254e+01 1.340766715055295710e-01 2.882484075284502123e-01 4.989466426874113458e-01 -5.943040117730451755e+01 1.303692451698354460e-01 3.051218757730225217e-01 4.814169519186015100e-01
2.002601300000000037e+02 -6.259490909343509912e+01 1.267309241867616565e-01 2.771307493178735148e-01 5.072072803544591668e-01 -6.300107456068009526e+01 9.440192750806067346e-02 3.123640044272599225e-01 5.045236802973499524e-01 -6.144993294915364146e+01 1.350578150831383828e-01 2.882167318219342467e-01 4.988304115218343826e-01 -5.933731101466398883e+01 1.314949430039681066e-01 3.050627048900597660e-01 4.812860668064050107e-01
