3.332255e+01 1.289604e+00 -1.048479e+01 4.232897e+00 -8.303571e-01 1.061666e+00 6.388358e+00
3.381574e+01 4.604260e-02 -1.012743e+01 5.072695e+00 -9.528835e-01 8.053581e-01 5.615718e+00
3.406565e+01 2.737285e-01 -8.697639e+00 5.469555e+00 -5.635658e-01 1.006695e+00 6.265788e+00
3.458801e+01 7.981766e-02 -9.046682e+00 5.655999e+00 -2.728643e-01 5.463467e-01 6.746859e+00
3.386717e+01 9.147147e-01 -8.927366e+00 4.452828e+00 1.027562e+00 9.701117e-03 6.453248e+00
3.480040e+01 -1.090128e+00 -6.584846e+00 5.481153e+00 -8.533100e-01 1.525781e+00 5.104444e+00
3.432902e+01 4.577293e-01 -6.954567e+00 3.618643e+00 2.109041e-01 4.092868e-01 6.619416e+00
3.430732e+01 6.719148e-01 -8.009718e+00 4.983290e+00 -6.831472e-01 1.095038e+00 6.432244e+00
3.464793e+01 -3.773354e-01 -6.063957e+00 4.409180e+00 -1.580588e-01 2.070465e-01 6.720227e+00
3.497015e+01 4.857839e-01 -6.621522e+00 4.646214e+00 -7.100604e-02 1.935987e-01 5.976050e+00
3.406782e+01 1.186868e-01 -6.078182e+00 4.341269e+00 2.635501e-01 1.048975e+00 6.297729e+00
3.406026e+01 -2.283165e-01 -5.547489e+00 4.947075e+00 -4.728572e-03 7.396780e-01 6.130514e+00
3.353269e+01 -1.712560e-01 -5.360620e+00 4.819363e+00 7.897779e-01 1.850532e+00 6.694054e+00
3.435238e+01 -6.218080e-01 -6.597492e+00 4.266600e+00 1.842038e-01 4.865605e-01 5.955710e+00
3.415303e+01 -1.234746e+00 -4.641393e+00 5.102956e+00 -5.774525e-01 8.319620e-01 5.864632e+00
3.414639e+01 -6.976226e-01 -4.344698e+00 5.185898e+00 3.880903e-01 1.225793e+00 6.299715e+00
3.305918e+01 -1.137050e+00 -6.148498e+00 4.555993e+00 -1.963843e-01 3.676195e-02 5.463458e+00
3.321250e+01 -8.612671e-01 -5.449653e+00 5.624525e+00 -2.125330e-01 -3.014690e-01 6.013248e+00
3.365988e+01 -1.579504e+00 -6.453211e+00 5.571272e+00 5.819785e-01 9.504940e-01 5.843376e+00
3.292614e+01 -1.396366e+00 -5.086273e+00 5.256036e+00 -5.404837e-01 7.554223e-01 6.359862e+00
3.261361e+01 -1.175949e+00 -5.680732e+00 4.846864e+00 -3.976140e-01 -9.040237e-01 6.025237e+00
3.242097e+01 -1.242899e+00 -6.167590e+00 5.208026e+00 4.243856e-03 4.743994e-01 6.529896e+00
3.306501e+01 -1.210561e+00 -5.587281e+00 4.816193e+00 -2.842369e-01 6.271565e-01 6.087771e+00
3.245990e+01 -6.944594e-01 -5.712838e+00 5.413131e+00 4.865965e-01 1.904436e-01 6.345181e+00
3.169248e+01 -1.403503e+00 -6.423029e+00 4.980867e+00 -1.900778e-01 2.621919e-02 6.280511e+00
3.127283e+01 -1.356380e+00 -5.306116e+00 4.955314e+00 3.139622e-01 5.455214e-02 6.704783e+00
3.009870e+01 -2.073155e+00 -6.275356e+00 4.845739e+00 4.899802e-01 8.524661e-01 6.119377e+00
3.046782e+01 -1.728510e+00 -6.424958e+00 5.720280e+00 -5.993971e-02 7.949547e-01 5.621729e+00
3.050378e+01 -1.229758e+00 -6.312875e+00 4.719815e+00 1.433984e-01 -1.431020e-01 6.879775e+00
3.001215e+01 -4.785705e-01 -6.386792e+00 5.098427e+00 -2.629896e-01 7.325974e-01 7.076883e+00
2.953340e+01 -1.784872e+00 -7.685194e+00 5.065583e+00 7.630633e-01 1.032567e+00 5.386681e+00
2.836279e+01 -2.015244e+00 -7.336220e+00 6.163083e+00 4.819130e-01 6.226958e-01 5.194595e+00
2.954420e+01 -2.327450e+00 -6.997928e+00 5.629908e+00 1.795709e-01 8.798844e-01 6.372406e+00
2.892920e+01 -2.298934e+00 -7.734114e+00 5.164184e+00 3.852089e-01 1.139363e+00 6.404468e+00
2.763627e+01 -2.364908e+00 -7.086197e+00 5.042530e+00 -1.102277e+00 6.968915e-01 5.735004e+00
2.684172e+01 -2.278164e+00 -8.126112e+00 4.531145e+00 6.173035e-01 5.860137e-01 6.003633e+00
2.619653e+01 -1.460295e+00 -7.153751e+00 4.506928e+00 5.538107e-01 -3.311769e-01 5.937615e+00
2.592826e+01 -2.597299e+00 -8.624347e+00 4.461888e+00 7.483653e-01 1.078247e+00 5.840045e+00
2.499688e+01 -2.376020e+00 -9.062536e+00 5.506732e+00 4.952380e-02 6.931054e-01 7.364753e+00
2.519560e+01 -1.181507e+00 -9.045657e+00 4.048853e+00 5.361712e-01 7.964702e-01 6.077334e+00
2.630159e+01 -2.488201e+00 -1.033352e+01 4.645557e+00 -5.867086e-02 8.688921e-01 6.741886e+00
2.429350e+01 -2.366098e+00 -9.792177e+00 5.353621e+00 6.864194e-01 6.090848e-01 6.152340e+00
2.387819e+01 -1.606710e+00 -9.393486e+00 4.468942e+00 5.327701e-01 5.047218e-01 6.345481e+00
2.269231e+01 -1.477128e+00 -9.337176e+00 5.674708e+00 -5.974563e-02 2.785379e-02 6.637480e+00
2.271768e+01 -1.480212e+00 -9.590260e+00 5.722837e+00 -1.705303e-01 1.598013e+00 6.208391e+00
2.265990e+01 -1.089226e+00 -1.046472e+01 4.778528e+00 -4.993984e-01 1.424533e+00 6.920737e+00
2.275549e+01 -2.207365e+00 -9.408228e+00 4.945380e+00 -1.746249e-01 5.768160e-01 5.378444e+00
2.170549e+01 -2.644091e+00 -1.035241e+01 5.346034e+00 -4.181747e-01 5.330277e-01 6.492124e+00
2.072431e+01 -1.693781e+00 -1.161736e+01 4.884861e+00 1.198958e+00 9.531152e-01 6.415916e+00
2.163327e+01 -1.654406e+00 -1.120046e+01 5.308042e+00 3.722415e-01 -2.473065e-01 5.872184e+00
2.091972e+01 -1.993490e+00 -1.085918e+01 4.633002e+00 -1.728111e-01 6.031174e-01 6.717000e+00
2.097962e+01 -1.513510e+00 -1.133410e+01 4.395711e+00 -9.887836e-02 1.035663e-01 5.803486e+00
2.031214e+01 -1.960301e+00 -1.027942e+01 5.328402e+00 -4.847481e-01 1.581711e+00 6.334009e+00
