-1.967995e+00 2.440797e+00 8.546741e+00 4.175316e+00 -1.605337e+00 8.170000e+00
-1.643879e+00 2.105637e+00 8.849880e+00 3.357767e+00 -2.343354e+00 8.170000e+00
-1.340843e+00 1.830932e+00 9.046994e+00 2.464987e+00 -2.835642e+00 8.170000e+00
-1.085434e+00 1.626903e+00 9.162395e+00 1.548781e+00 -3.075058e+00 8.170000e+00
-8.910258e-01 1.490027e+00 9.217619e+00 6.576030e-01 -3.072321e+00 8.170000e+00
-7.557732e-01 1.408187e+00 9.229469e+00 -1.652492e-01 -2.853720e+00 8.170000e+00
-6.609634e-01 1.367842e+00 9.209204e+00 -8.821273e-01 -2.450869e+00 8.170000e+00
-5.803690e-01 1.361280e+00 9.165022e+00 -1.462959e+00 -1.901473e+00 8.170000e+00
-4.840914e-01 1.387702e+00 9.101601e+00 -1.890659e+00 -1.248952e+00 8.170000e+00
-3.463222e-01 1.451793e+00 9.021830e+00 -2.160011e+00 -5.389009e-01 8.170000e+00
-1.519661e-01 1.559908e+00 8.927430e+00 -2.276716e+00 1.841894e-01 8.170000e+00
1.056758e-01 1.716841e+00 8.817899e+00 -2.258777e+00 8.819347e-01 8.170000e+00
4.250571e-01 1.924221e+00 8.691197e+00 -2.132582e+00 1.524306e+00 8.170000e+00
7.995558e-01 2.180229e+00 8.544573e+00 -1.927985e+00 2.091025e+00 8.170000e+00
1.220445e+00 2.479869e+00 8.373717e+00 -1.675925e+00 2.573275e+00 8.170000e+00
1.679546e+00 2.816131e+00 8.173168e+00 -1.405384e+00 2.971681e+00 8.170000e+00
2.170865e+00 3.181487e+00 7.936553e+00 -1.140880e+00 3.292977e+00 8.170000e+00
2.690611e+00 3.566611e+00 7.655197e+00 -9.008339e-01 3.548292e+00 8.170000e+00
3.237166e+00 3.960284e+00 7.318530e+00 -6.970835e-01 3.751692e+00 8.170000e+00
3.810713e+00 4.349311e+00 6.914744e+00 -5.341509e-01 3.915577e+00 8.170000e+00
4.411026e+00 4.716357e+00 6.432337e+00 -4.097823e-01 4.050621e+00 8.170000e+00
5.035854e+00 5.039099e+00 5.862321e+00 -3.153332e-01 4.165228e+00 8.170000e+00
5.680470e+00 5.290333e+00 5.199713e+00 -2.364307e-01 4.265541e+00 8.170000e+00
6.335009e+00 5.437062e+00 4.449501e+00 -1.552819e-01 4.356371e+00 8.170000e+00
6.984380e+00 5.444298e+00 3.629832e+00 -5.501018e-02 4.444020e+00 8.170000e+00
7.608778e+00 5.278302e+00 2.773786e+00 7.752869e-02 4.537165e+00 8.170000e+00
8.184104e+00 4.910892e+00 1.929980e+00 2.463623e-01 4.649207e+00 8.170000e+00
8.683548e+00 4.326468e+00 1.158173e+00 4.433962e-01 4.796118e+00 8.170000e+00
9.080111e+00 3.528377e+00 5.193140e-01 6.519949e-01 4.989392e+00 8.170000e+00
9.346386e+00 2.541907e+00 7.077714e-02 8.504492e-01 5.234806e+00 8.170000e+00
9.455345e+00 1.417130e+00 -1.448652e-01 1.025939e+00 5.527279e+00 8.170000e+00
9.382580e+00 2.239428e-01 -1.089344e-01 1.184473e+00 5.854279e+00 8.170000e+00
9.107414e+00 -9.553846e-01 1.677903e-01 1.359954e+00 6.201171e+00 8.170000e+00
8.612848e+00 -2.042842e+00 6.401381e-01 1.605822e+00 6.558255e+00 8.170000e+00
7.884065e+00 -2.977097e+00 1.228390e+00 1.982186e+00 6.919901e+00 8.170000e+00
6.906651e+00 -3.721244e+00 1.827082e+00 2.532314e+00 7.274337e+00 8.170000e+00
5.671339e+00 -4.261821e+00 2.321327e+00 3.263430e+00 7.594915e+00 8.170000e+00
4.181126e+00 -4.595062e+00 2.601465e+00 4.130134e+00 7.829751e+00 8.170000e+00
2.474483e+00 -4.713081e+00 2.593667e+00 5.042770e+00 7.916844e+00 8.170000e+00
6.397599e-01 -4.603084e+00 2.279013e+00 5.883507e+00 7.798207e+00 8.170000e+00
-1.189764e+00 -4.248072e+00 1.711331e+00 6.541400e+00 7.452123e+00 8.170000e+00
-2.866163e+00 -3.644869e+00 1.013927e+00 6.960082e+00 6.906358e+00 8.170000e+00
-4.268398e+00 -2.828991e+00 3.373243e-01 7.153216e+00 6.196743e+00 8.170000e+00
-5.327533e+00 -1.874999e+00 -1.666910e-01 7.193657e+00 5.377387e+00 8.170000e+00
-6.038283e+00 -8.894003e-01 -3.988481e-01 7.167836e+00 4.488046e+00 8.170000e+00
-6.440252e+00 1.476031e-02 -3.271235e-01 7.148534e+00 3.541156e+00 8.170000e+00
-6.588334e+00 7.342826e-01 1.626238e-02 7.161004e+00 2.532451e+00 8.170000e+00
-6.530166e+00 1.197842e+00 5.541866e-01 7.191263e+00 1.457929e+00 8.170000e+00
-6.297758e+00 1.375360e+00 1.183300e+00 7.204847e+00 3.268884e-01 8.170000e+00
-5.903560e+00 1.279952e+00 1.798782e+00 7.168336e+00 -8.309121e-01 8.170000e+00
-5.348311e+00 9.682566e-01 2.315183e+00 7.062228e+00 -1.964038e+00 8.170000e+00
-4.629845e+00 5.296025e-01 2.683767e+00 6.887535e+00 -3.008842e+00 8.170000e+00
-3.757454e+00 6.845258e-02 2.900185e+00 6.658103e+00 -3.905747e+00 8.170000e+00
-2.759267e+00 -3.132796e-01 2.999216e+00 6.392662e+00 -4.611472e+00 8.170000e+00
-1.684678e+00 -5.365774e-01 3.034491e+00 6.105873e+00 -5.105166e+00 8.170000e+00
-5.941719e-01 -5.541921e-01 3.061534e+00 5.803206e+00 -5.392332e+00 8.170000e+00
4.463425e-01 -3.522114e-01 3.120648e+00 5.481324e+00 -5.497486e+00 8.170000e+00
1.378213e+00 5.652535e-02 3.226564e+00 5.130973e+00 -5.454857e+00 8.170000e+00
2.158278e+00 6.395785e-01 3.373494e+00 4.740014e+00 -5.303468e+00 8.170000e+00
2.760637e+00 1.354502e+00 3.540227e+00 4.296524e+00 -5.080823e+00 8.170000e+00
3.175436e+00 2.154863e+00 3.699479e+00 3.792519e+00 -4.817802e+00 8.170000e+00
3.407830e+00 2.992925e+00 3.821872e+00 3.226221e+00 -4.537132e+00 8.170000e+00
3.472983e+00 3.824622e+00 3.882785e+00 2.604109e+00 -4.252799e+00 8.170000e+00
3.391595e+00 4.611373e+00 3.866406e+00 1.942824e+00 -3.970283e+00 8.170000e+00
3.190369e+00 5.322878e+00 3.764580e+00 1.265639e+00 -3.690856e+00 8.170000e+00
2.900819e+00 5.938070e+00 3.577365e+00 6.014651e-01 -3.412288e+00 8.170000e+00
2.553645e+00 6.446925e+00 3.315993e+00 -1.918331e-02 -3.131270e+00 8.170000e+00
2.179418e+00 6.849080e+00 2.997484e+00 -5.694556e-01 -2.846095e+00 8.170000e+00
1.806279e+00 7.153426e+00 2.640720e+00 -1.029949e+00 -2.557444e+00 8.170000e+00
1.458156e+00 7.374671e+00 2.265810e+00 -1.389423e+00 -2.267762e+00 8.170000e+00
1.153124e+00 7.529560e+00 1.891172e+00 -1.644839e+00 -1.980821e+00 8.170000e+00
9.033769e-01 7.635042e+00 1.530657e+00 -1.800023e+00 -1.700856e+00 8.170000e+00
7.154400e-01 7.706539e+00 1.193755e+00 -1.863869e+00 -1.431906e+00 8.170000e+00
5.908611e-01 7.755484e+00 8.867497e-01 -1.847542e+00 -1.176934e+00 8.170000e+00
5.281900e-01 7.790369e+00 6.128810e-01 -1.763019e+00 -9.376109e-01 8.170000e+00
5.236414e-01 7.816660e+00 3.724490e-01 -1.622030e+00 -7.140795e-01 8.170000e+00
5.718180e-01 7.837097e+00 1.638445e-01 -1.435459e+00 -5.051416e-01 8.170000e+00
6.674013e-01 7.852472e+00 -1.480774e-02 -1.212869e+00 -3.086122e-01 8.170000e+00
8.052662e-01 7.862359e+00 -1.663099e-01 -9.627653e-01 -1.214068e-01 8.170000e+00
9.807087e-01 7.865419e+00 -2.940829e-01 -6.922021e-01 6.035730e-02 8.170000e+00
1.189460e+00 7.859410e+00 -4.020864e-01 -4.068442e-01 2.412979e-01 8.170000e+00
1.428294e+00 7.841607e+00 -4.941470e-01 -1.115688e-01 4.261029e-01 8.170000e+00
1.695007e+00 7.808862e+00 -5.741818e-01 1.894779e-01 6.196044e-01 8.170000e+00
1.987593e+00 7.757117e+00 -6.461827e-01 4.929431e-01 8.269187e-01 8.170000e+00
2.304188e+00 7.681381e+00 -7.141794e-01 7.962501e-01 1.053428e+00 8.170000e+00
2.642957e+00 7.575662e+00 -7.820154e-01 1.097413e+00 1.304696e+00 8.170000e+00
3.002127e+00 7.432519e+00 -8.527917e-01 1.394352e+00 1.586481e+00 8.170000e+00
3.379239e+00 7.242935e+00 -9.290792e-01 1.684828e+00 1.904704e+00 8.170000e+00
3.769625e+00 6.996223e+00 -1.011891e+00 1.965687e+00 2.264738e+00 8.170000e+00
4.166337e+00 6.680014e+00 -1.100616e+00 2.232814e+00 2.671361e+00 8.170000e+00
4.560191e+00 6.281948e+00 -1.192990e+00 2.481470e+00 3.128194e+00 8.170000e+00
4.936697e+00 5.787996e+00 -1.283398e+00 2.703661e+00 3.636412e+00 8.170000e+00
5.275406e+00 5.184588e+00 -1.362852e+00 2.889235e+00 4.193385e+00 8.170000e+00
5.552240e+00 4.468278e+00 -1.420254e+00 3.030088e+00 4.790588e+00 8.170000e+00
5.739545e+00 3.645975e+00 -1.442416e+00 3.120251e+00 5.413547e+00 8.170000e+00
5.806146e+00 2.734928e+00 -1.414141e+00 3.155893e+00 6.041889e+00 8.170000e+00
5.722254e+00 1.766264e+00 -1.323678e+00 3.140005e+00 6.651563e+00 8.170000e+00
5.466374e+00 7.910129e-01 -1.168318e+00 3.090711e+00 7.217160e+00 8.170000e+00
5.027634e+00 -1.349675e-01 -9.563481e-01 3.030397e+00 7.718493e+00 8.170000e+00
4.406937e+00 -9.542841e-01 -7.083460e-01 2.983551e+00 8.142357e+00 8.170000e+00
3.621139e+00 -1.613623e+00 -4.565104e-01 2.974327e+00 8.481424e+00 8.170000e+00
2.701211e+00 -2.072595e+00 -2.361459e-01 3.014221e+00 8.732708e+00 8.170000e+00
1.689487e+00 -2.306782e+00 -7.566069e-02 3.100917e+00 8.895613e+00 8.170000e+00
6.388393e-01 -2.305788e+00 1.337086e-02 3.219141e+00 8.970080e+00 8.170000e+00
-3.915367e-01 -2.072730e+00 4.315532e-02 3.350040e+00 8.957216e+00 8.170000e+00
-1.343002e+00 -1.627618e+00 4.695044e-02 3.481101e+00 8.859666e+00 8.170000e+00
-2.164569e+00 -1.005456e+00 7.452819e-02 3.610970e+00 8.682695e+00 8.170000e+00
-2.822253e+00 -2.561684e-01 1.781667e-01 3.750061e+00 8.431126e+00 8.170000e+00
-3.303218e+00 5.590777e-01 4.021816e-01 3.914623e+00 8.106903e+00 8.170000e+00
-3.614381e+00 1.375444e+00 7.743789e-01 4.117361e+00 7.707041e+00 8.170000e+00
-3.780175e+00 2.132990e+00 1.303478e+00 4.360701e+00 7.222851e+00 8.170000e+00
-3.833049e+00 2.781867e+00 1.980337e+00 4.633041e+00 6.641067e+00 8.170000e+00
-3.805259e+00 3.285967e+00 2.780894e+00 4.909532e+00 5.948084e+00 8.170000e+00
-3.724812e+00 3.623936e+00 3.668604e+00 5.153610e+00 5.133434e+00 8.170000e+00
-3.607515e+00 3.785694e+00 4.598346e+00 5.323268e+00 4.197089e+00 8.170000e+00
-3.458746e+00 3.772853e+00 5.520087e+00 5.378300e+00 3.156523e+00 8.170000e+00
-3.277222e+00 3.601955e+00 6.382558e+00 5.285502e+00 2.049089e+00 8.170000e+00
-3.057266e+00 3.301640e+00 7.139739e+00 5.024924e+00 9.309431e-01 8.170000e+00
-2.796574e+00 2.911535e+00 7.761445e+00 4.601219e+00 -1.279889e-01 8.170000e+00
-2.501334e+00 2.477912e+00 8.236518e+00 4.035541e+00 -1.062240e+00 8.170000e+00
-2.186137e+00 2.047710e+00 8.573375e+00 3.364338e+00 -1.819038e+00 8.170000e+00
-1.870597e+00 1.658532e+00 8.793431e+00 2.633344e+00 -2.366688e+00 8.170000e+00
-1.574307e+00 1.334775e+00 8.924500e+00 1.885869e+00 -2.696442e+00 8.170000e+00
-1.312279e+00 1.086659e+00 8.994308e+00 1.160300e+00 -2.818598e+00 8.170000e+00
-1.090074e+00 9.121046e-01 9.023605e+00 4.892844e-01 -2.753590e+00 8.170000e+00
-9.050757e-01 8.045180e-01 9.027526e+00 -1.021231e-01 -2.529007e+00 8.170000e+00
-7.468344e-01 7.546763e-01 9.015329e+00 -5.968966e-01 -2.177493e+00 8.170000e+00
-6.013380e-01 7.552707e-01 8.992061e+00 -9.835570e-01 -1.730919e+00 8.170000e+00
-4.544884e-01 8.016672e-01 8.960259e+00 -1.256794e+00 -1.221501e+00 8.170000e+00
-2.931800e-01 8.916557e-01 8.920535e+00 -1.419751e+00 -6.797416e-01 8.170000e+00
-1.080941e-01 1.024538e+00 8.872249e+00 -1.481807e+00 -1.332339e-01 8.170000e+00
1.050250e-01 1.199922e+00 8.814547e+00 -1.456568e+00 3.941447e-01 8.170000e+00
3.476659e-01 1.416863e+00 8.745855e+00 -1.362055e+00 8.846929e-01 8.170000e+00
6.187713e-01 1.673554e+00 8.663929e+00 -1.219354e+00 1.327402e+00 8.170000e+00
9.167385e-01 1.967751e+00 8.566298e+00 -1.049455e+00 1.716638e+00 8.170000e+00
1.240150e+00 2.296694e+00 8.449334e+00 -8.724288e-01 2.052212e+00 8.170000e+00
1.588602e+00 2.656964e+00 8.307792e+00 -7.059977e-01 2.338844e+00 8.170000e+00
1.963211e+00 3.045054e+00 8.134824e+00 -5.648470e-01 2.583817e+00 8.170000e+00
2.366411e+00 3.456464e+00 7.921159e+00 -4.597196e-01 2.795591e+00 8.170000e+00
2.802058e+00 3.884907e+00 7.654603e+00 -3.964858e-01 2.982826e+00 8.170000e+00
3.274604e+00 4.321778e+00 7.320673e+00 -3.761108e-01 3.153089e+00 8.170000e+00
3.788668e+00 4.754827e+00 6.902485e+00 -3.945101e-01 3.310846e+00 8.170000e+00
4.346787e+00 5.166203e+00 6.383923e+00 -4.420722e-01 3.457293e+00 8.170000e+00
4.948552e+00 5.532141e+00 5.751106e+00 -5.037661e-01 3.590276e+00 8.170000e+00
5.588656e+00 5.821795e+00 4.996481e+00 -5.599390e-01 3.704702e+00 8.170000e+00
6.254299e+00 5.997169e+00 4.124366e+00 -5.883160e-01 3.795276e+00 8.170000e+00
6.926238e+00 6.019139e+00 3.157181e+00 -5.696355e-01 3.861128e+00 8.170000e+00
7.579342e+00 5.849135e+00 2.135765e+00 -4.891957e-01 3.906519e+00 8.170000e+00
8.184927e+00 5.456687e+00 1.121501e+00 -3.464100e-01 3.947205e+00 8.170000e+00
8.715506e+00 4.827333e+00 1.867006e-01 -1.570793e-01 4.004300e+00 8.170000e+00
9.148057e+00 3.966962e+00 -5.960782e-01 4.888504e-02 4.095872e+00 8.170000e+00
9.463074e+00 2.906128e+00 -1.160506e+00 2.321307e-01 4.233225e+00 8.170000e+00
9.644776e+00 1.700596e+00 -1.458282e+00 3.612135e-01 4.411856e+00 8.170000e+00
9.681811e+00 4.272076e-01 -1.464280e+00 4.274222e-01 4.614713e+00 8.170000e+00
9.568275e+00 -8.244764e-01 -1.179726e+00 4.560707e-01 4.822537e+00 8.170000e+00
9.303883e+00 -1.967953e+00 -6.370609e-01 5.029251e-01 5.026831e+00 8.170000e+00
8.891445e+00 -2.934543e+00 1.003753e-01 6.415991e-01 5.234254e+00 8.170000e+00
8.331095e+00 -3.688692e+00 9.439319e-01 9.403390e-01 5.461011e+00 8.170000e+00
7.615647e+00 -4.228119e+00 1.789363e+00 1.444346e+00 5.718023e+00 8.170000e+00
6.731372e+00 -4.575448e+00 2.534515e+00 2.163279e+00 5.996940e+00 8.170000e+00
5.663003e+00 -4.768170e+00 3.090747e+00 3.068703e+00 6.265049e+00 8.170000e+00
4.403356e+00 -4.837015e+00 3.389883e+00 4.096182e+00 6.466046e+00 8.170000e+00
2.974474e+00 -4.798447e+00 3.396089e+00 5.155806e+00 6.539011e+00 8.170000e+00
1.433662e+00 -4.654004e+00 3.110612e+00 6.139980e+00 6.426549e+00 8.170000e+00
-1.220954e-01 -4.391536e+00 2.575635e+00 6.954769e+00 6.110689e+00 8.170000e+00
-1.581262e+00 -4.001423e+00 1.871142e+00 7.541497e+00 5.610096e+00 8.170000e+00
-2.843363e+00 -3.490020e+00 1.103755e+00 7.890969e+00 4.963437e+00 8.170000e+00
-3.841677e+00 -2.880630e+00 3.854980e-01 8.041413e+00 4.233956e+00 8.170000e+00
-4.554854e+00 -2.214702e+00 -1.944709e-01 8.057321e+00 3.475310e+00 8.170000e+00
-4.998912e+00 -1.543642e+00 -5.819558e-01 8.011397e+00 2.719850e+00 8.170000e+00
-5.208268e+00 -9.201495e-01 -7.620832e-01 7.954747e+00 1.980780e+00 8.170000e+00
-5.221044e+00 -3.873363e-01 -7.499878e-01 7.916413e+00 1.260280e+00 8.170000e+00
-5.071621e+00 2.592596e-02 -5.843129e-01 7.904344e+00 5.561496e-01 8.170000e+00
-4.785004e+00 3.085097e-01 -3.117556e-01 7.909961e+00 -1.311790e-01 8.170000e+00
-4.378756e+00 4.672108e-01 2.043466e-02 7.919057e+00 -7.944651e-01 8.170000e+00
-3.865461e+00 5.250696e-01 3.713432e-01 7.916924e+00 -1.419000e+00 8.170000e+00
-3.256754e+00 5.164762e-01 7.125278e-01 7.892815e+00 -1.984886e+00 8.170000e+00
-2.567706e+00 4.825046e-01 1.029726e+00 7.840269e+00 -2.470860e+00 8.170000e+00
-1.818742e+00 4.645363e-01 1.322281e+00 7.756721e+00 -2.858124e+00 8.170000e+00
-1.035858e+00 4.980967e-01 1.598418e+00 7.641105e+00 -3.135116e+00 8.170000e+00
-2.488559e-01 6.098892e-01 1.871148e+00 7.492217e+00 -3.300167e+00 8.170000e+00
5.111304e-01 8.150273e-01 2.152602e+00 7.307875e+00 -3.360292e+00 8.170000e+00
1.216439e+00 1.118734e+00 2.450436e+00 7.084205e+00 -3.329564e+00 8.170000e+00
1.845679e+00 1.517317e+00 2.766151e+00 6.815090e+00 -3.228641e+00 8.170000e+00
2.384447e+00 2.001100e+00 3.094813e+00 6.492936e+00 -3.079964e+00 8.170000e+00
2.825530e+00 2.557481e+00 3.426609e+00 6.109721e+00 -2.903274e+00 8.170000e+00
3.167583e+00 3.171289e+00 3.746920e+00 5.657965e+00 -2.714656e+00 8.170000e+00
3.414687e+00 3.825588e+00 4.036704e+00 5.131478e+00 -2.525610e+00 8.170000e+00
3.573017e+00 4.502886e+00 4.274943e+00 4.528319e+00 -2.340523e+00 8.170000e+00
3.650633e+00 5.184154e+00 4.438929e+00 3.853363e+00 -2.157798e+00 8.170000e+00
3.658675e+00 5.849752e+00 4.507097e+00 3.120416e+00 -1.973330e+00 8.170000e+00
3.611242e+00 6.479666e+00 4.459380e+00 2.352219e+00 -1.780732e+00 8.170000e+00
3.524894e+00 7.055923e+00 4.281460e+00 1.581027e+00 -1.574573e+00 8.170000e+00
3.419727e+00 7.563777e+00 3.968080e+00 8.476031e-01 -1.354133e+00 8.170000e+00
3.315307e+00 7.993778e+00 3.522923e+00 1.920911e-01 -1.124280e+00 8.170000e+00
3.230008e+00 8.342005e+00 2.959009e+00 -3.478470e-01 -8.954492e-01 8.170000e+00
3.177269e+00 8.608252e+00 2.300320e+00 -7.410743e-01 -6.802099e-01 8.170000e+00
3.162828e+00 8.794591e+00 1.577948e+00 -9.661378e-01 -4.875855e-01 8.170000e+00
3.188178e+00 8.904468e+00 8.271928e-01 -1.014777e+00 -3.215252e-01 8.170000e+00
3.250598e+00 8.941859e+00 8.595260e-02 -8.908420e-01 -1.777740e-01 8.170000e+00
3.346065e+00 8.909677e+00 -6.090201e-01 -6.076423e-01 -3.802002e-02 8.170000e+00
3.473932e+00 8.809962e+00 -1.227167e+00 -1.891560e-01 1.217226e-01 8.170000e+00
3.636764e+00 8.643203e+00 -1.747300e+00 3.315427e-01 3.292554e-01 8.170000e+00
3.838747e+00 8.407489e+00 -2.158461e+00 9.154891e-01 6.109651e-01 8.170000e+00
4.082385e+00 8.097341e+00 -2.461658e+00 1.521742e+00 9.872393e-01 8.170000e+00
4.365577e+00 7.703352e+00 -2.668303e+00 2.110322e+00 1.470574e+00 8.170000e+00
4.678968e+00 7.212211e+00 -2.795018e+00 2.645383e+00 2.064092e+00 8.170000e+00
5.003819e+00 6.609297e+00 -2.859341e+00 3.097199e+00 2.761195e+00 8.170000e+00
5.312008e+00 5.880504e+00 -2.877892e+00 3.443051e+00 3.545725e+00 8.170000e+00
5.566271e+00 5.017135e+00 -2.858925e+00 3.665901e+00 4.391948e+00 8.170000e+00
5.724356e+00 4.024002e+00 -2.802341e+00 3.755485e+00 5.265209e+00 8.170000e+00
5.746385e+00 2.926100e+00 -2.703458e+00 3.713072e+00 6.124413e+00 8.170000e+00
5.596185e+00 1.768622e+00 -2.553694e+00 3.551432e+00 6.923448e+00 8.170000e+00
5.255255e+00 6.183573e-01 -2.348145e+00 3.296847e+00 7.623418e+00 8.170000e+00
4.726480e+00 -4.481866e-01 -2.092214e+00 2.987636e+00 8.198395e+00 8.170000e+00
4.031001e+00 -1.360447e+00 -1.803847e+00 2.666363e+00 8.640478e+00 8.170000e+00
3.209048e+00 -2.062720e+00 -1.510885e+00 2.372014e+00 8.957717e+00 8.170000e+00
2.310649e+00 -2.522092e+00 -1.242431e+00 2.129078e+00 9.167563e+00 8.170000e+00
1.387874e+00 -2.730726e+00 -1.022181e+00 1.947587e+00 9.292270e+00 8.170000e+00
4.923691e-01 -2.698882e+00 -8.590401e-01 1.822731e+00 9.351599e+00 8.170000e+00
-3.276754e-01 -2.448465e+00 -7.444958e-01 1.743644e+00 9.361125e+00 8.170000e+00
-1.032826e+00 -2.013902e+00 -6.575506e-01 1.701984e+00 9.332352e+00 8.170000e+00
-1.594148e+00 -1.437372e+00 -5.683885e-01 1.694069e+00 9.273768e+00 8.170000e+00
-1.993969e+00 -7.653817e-01 -4.482095e-01 1.723045e+00 9.191900e+00 8.170000e+00
-2.230579e+00 -4.580607e-02 -2.742322e-01 1.795403e+00 9.090364e+00 8.170000e+00
-2.316327e+00 6.759420e-01 -3.289459e-02 1.918044e+00 8.970173e+00 8.170000e+00
-2.272607e+00 1.360626e+00 2.787891e-01 2.094761e+00 8.830641e+00 8.170000e+00
-2.128613e+00 1.980362e+00 6.568674e-01 2.325170e+00 8.668892e+00 8.170000e+00
-1.917506e+00 2.519200e+00 1.092769e+00 2.604629e+00 8.480187e+00 8.170000e+00
-1.670586e+00 2.971173e+00 1.577597e+00 2.926275e+00 8.259049e+00 8.170000e+00
-1.415418e+00 3.339241e+00 2.103251e+00 3.280823e+00 7.997911e+00 8.170000e+00
-1.174003e+00 3.633333e+00 2.663546e+00 3.656738e+00 7.687267e+00 8.170000e+00
-9.608579e-01 3.865429e+00 3.255200e+00 4.041478e+00 7.316365e+00 8.170000e+00
-7.828914e-01 4.047803e+00 3.875533e+00 4.419098e+00 6.873946e+00 8.170000e+00
-6.393084e-01 4.191973e+00 4.521692e+00 4.769410e+00 6.348942e+00 8.170000e+00
-5.225832e-01 4.307676e+00 5.189781e+00 5.068622e+00 5.733439e+00 8.170000e+00
-4.174106e-01 4.401346e+00 5.871600e+00 5.284682e+00 5.025354e+00 8.170000e+00
-3.076169e-01 4.480270e+00 6.554279e+00 5.383059e+00 4.234387e+00 8.170000e+00
-1.791565e-01 4.553493e+00 7.220423e+00 5.330133e+00 3.385129e+00 8.170000e+00
-2.037534e-02 4.631896e+00 7.848171e+00 5.093460e+00 2.516965e+00 8.170000e+00
1.700811e-01 4.730718e+00 8.412413e+00 4.648868e+00 1.683402e+00 8.170000e+00
3.809771e-01 4.866441e+00 8.886781e+00 3.988385e+00 9.468427e-01 8.170000e+00
5.939337e-01 5.050399e+00 9.245635e+00 3.124225e+00 3.680900e-01 8.170000e+00
7.900994e-01 5.285737e+00 9.463805e+00 2.092102e+00 -1.579345e-04 8.170000e+00
9.648299e-01 5.564926e+00 9.517507e+00 9.502652e-01 -1.233306e-01 8.170000e+00
1.132782e+00 5.876282e+00 9.385977e+00 -2.270001e-01 6.135639e-03 8.170000e+00
1.336365e+00 6.208021e+00 9.052008e+00 -1.358769e+00 3.648339e-01 8.170000e+00
1.633195e+00 6.553354e+00 8.500671e+00 -2.374286e+00 8.955935e-01 8.170000e+00
2.079246e+00 6.907194e+00 7.717531e+00 -3.224044e+00 1.510135e+00 8.170000e+00
2.707535e+00 7.253663e+00 6.686871e+00 -3.882973e+00 2.098764e+00 8.170000e+00
3.510692e+00 7.558074e+00 5.400047e+00 -4.344926e+00 2.549725e+00 8.170000e+00
4.430921e+00 7.762956e+00 3.865891e+00 -4.610210e+00 2.764029e+00 8.170000e+00
5.365841e+00 7.802690e+00 2.130959e+00 -4.668553e+00 2.678483e+00 8.170000e+00
6.200893e+00 7.626600e+00 2.927017e-01 -4.506221e+00 2.293161e+00 8.170000e+00
6.831012e+00 7.214291e+00 -1.508801e+00 -4.109454e+00 1.674380e+00 8.170000e+00
7.215289e+00 6.604609e+00 -3.126498e+00 -3.482016e+00 9.560985e-01 8.170000e+00
7.380289e+00 5.846558e+00 -4.450481e+00 -2.664448e+00 2.891107e-01 8.170000e+00
7.407513e+00 4.990361e+00 -5.426523e+00 -1.735518e+00 -1.876045e-01 8.170000e+00
7.380626e+00 4.072192e+00 -6.061336e+00 -8.017105e-01 -3.909422e-01 8.170000e+00
7.361800e+00 3.103508e+00 -6.396520e+00 3.047778e-02 -3.036822e-01 8.170000e+00
7.372187e+00 2.081866e+00 -6.486398e+00 6.696535e-01 3.205052e-02 8.170000e+00
7.395064e+00 1.006683e+00 -6.373450e+00 1.057270e+00 5.359026e-01 8.170000e+00
