-9.385509e-01 -1.877102e-01
-9.452655e-01 -1.890531e-01
-9.516021e-01 -1.903204e-01
-9.575580e-01 -1.915116e-01
-9.631309e-01 -1.926262e-01
-9.683186e-01 -1.936637e-01
-9.731190e-01 -1.946238e-01
-9.775301e-01 -1.955060e-01
-9.815503e-01 -1.963101e-01
-9.851778e-01 -1.970356e-01
-9.884113e-01 -1.976823e-01
-9.912494e-01 -1.982499e-01
-9.936910e-01 -1.987382e-01
-9.957352e-01 -1.991470e-01
-9.973811e-01 -1.994762e-01
-9.986280e-01 -1.997256e-01
-9.994755e-01 -1.998951e-01
-9.999233e-01 -1.999847e-01
-9.999710e-01 -1.999942e-01
-9.996188e-01 -1.999238e-01
-9.988668e-01 -1.997734e-01
-9.977152e-01 -1.995430e-01
-9.961646e-01 -1.992329e-01
-9.942155e-01 -1.988431e-01
-9.918688e-01 -1.983738e-01
-9.891253e-01 -1.978251e-01
-9.859861e-01 -1.971972e-01
-9.824526e-01 -1.964905e-01
-9.785261e-01 -1.957052e-01
-9.742082e-01 -1.948416e-01
-9.695007e-01 -1.939001e-01
-9.644054e-01 -1.928811e-01
-9.589243e-01 -1.917849e-01
-9.530596e-01 -1.906119e-01
-9.468138e-01 -1.893628e-01
-9.401892e-01 -1.880378e-01
-9.331886e-01 -1.866377e-01
-9.258147e-01 -1.851629e-01
-9.180705e-01 -1.836141e-01
-9.099591e-01 -1.819918e-01
-9.014837e-01 -1.802967e-01
-8.926477e-01 -1.785295e-01
-8.834547e-01 -1.766909e-01
-8.739083e-01 -1.747817e-01
-8.640123e-01 -1.728025e-01
-8.537708e-01 -1.707542e-01
-8.431877e-01 -1.686375e-01
-8.322674e-01 -1.664535e-01
-8.210142e-01 -1.642028e-01
-8.094327e-01 -1.618865e-01
-7.975273e-01 -1.595055e-01
-7.853030e-01 -1.570606e-01
-7.727645e-01 -1.545529e-01
-7.599169e-01 -1.519834e-01
-7.467654e-01 -1.493531e-01
-7.333152e-01 -1.466630e-01
-7.195717e-01 -1.439143e-01
-7.055403e-01 -1.411081e-01
-6.912268e-01 -1.382454e-01
-6.766367e-01 -1.353273e-01
-6.617761e-01 -1.323552e-01
-6.466507e-01 -1.293301e-01
-6.312666e-01 -1.262533e-01
-6.156301e-01 -1.231260e-01
-5.997473e-01 -1.199495e-01
-5.836247e-01 -1.167249e-01
-5.672686e-01 -1.134537e-01
-5.506855e-01 -1.101371e-01
-5.338823e-01 -1.067765e-01
-5.168654e-01 -1.033731e-01
-4.996419e-01 -9.992838e-02
-4.822185e-01 -9.644369e-02
-4.646022e-01 -9.292044e-02
-4.468001e-01 -8.936001e-02
-4.288192e-01 -8.576384e-02
-4.106668e-01 -8.213337e-02
-3.923502e-01 -7.847004e-02
-3.738767e-01 -7.477533e-02
-3.552536e-01 -7.105071e-02
-3.364884e-01 -6.729767e-02
-3.175886e-01 -6.351771e-02
-2.985617e-01 -5.971235e-02
-2.794155e-01 -5.588310e-02
-2.601575e-01 -5.203150e-02
-2.407954e-01 -4.815909e-02
-2.213370e-01 -4.426741e-02
-2.017901e-01 -4.035803e-02
-1.821625e-01 -3.643250e-02
-1.624620e-01 -3.249240e-02
-1.426965e-01 -2.853931e-02
-1.228740e-01 -2.457480e-02
-1.030023e-01 -2.060046e-02
-8.308940e-02 -1.661788e-02
-6.314327e-02 -1.262865e-02
-4.317189e-02 -8.634377e-03
-2.318323e-02 -4.636646e-03
-3.185302e-03 -6.370604e-04
1.681390e-02 3.362780e-03
3.680638e-02 7.361275e-03
5.678413e-02 1.135683e-02
7.673917e-02 1.534783e-02
9.666352e-02 1.933270e-02
1.165492e-01 2.330984e-02
1.363883e-01 2.727765e-02
1.561728e-01 3.123456e-02
1.758948e-01 3.517897e-02
1.955465e-01 3.910930e-02
2.151200e-01 4.302400e-02
2.346074e-01 4.692148e-02
2.540010e-01 5.080020e-02
2.732930e-01 5.465860e-02
2.924757e-01 5.849513e-02
3.115414e-01 6.230827e-02
3.304824e-01 6.609649e-02
3.492913e-01 6.985827e-02
3.679605e-01 7.359210e-02
3.864825e-01 7.729650e-02
4.048499e-01 8.096998e-02
4.230554e-01 8.461108e-02
4.410917e-01 8.821833e-02
4.589515e-01 9.179030e-02
4.766277e-01 9.532555e-02
4.941134e-01 9.882267e-02
5.114013e-01 1.022803e-01
5.284847e-01 1.056969e-01
5.453568e-01 1.090714e-01
5.620107e-01 1.124021e-01
5.784398e-01 1.156880e-01
5.946375e-01 1.189275e-01
6.105974e-01 1.221195e-01
6.263130e-01 1.252626e-01
6.417782e-01 1.283556e-01
6.569866e-01 1.313973e-01
6.719322e-01 1.343864e-01
6.866091e-01 1.373218e-01
7.010114e-01 1.402023e-01
7.151332e-01 1.430266e-01
7.289690e-01 1.457938e-01
7.425133e-01 1.485027e-01
7.557605e-01 1.511521e-01
7.687055e-01 1.537411e-01
7.813429e-01 1.562686e-01
7.936679e-01 1.587336e-01
8.056754e-01 1.611351e-01
8.173606e-01 1.634721e-01
8.287189e-01 1.657438e-01
8.397457e-01 1.679491e-01
8.504366e-01 1.700873e-01
8.607874e-01 1.721575e-01
8.707939e-01 1.741588e-01
8.804520e-01 1.760904e-01
8.897580e-01 1.779516e-01
8.987081e-01 1.797416e-01
9.072987e-01 1.814597e-01
9.155264e-01 1.831053e-01
9.233880e-01 1.846776e-01
9.308801e-01 1.861760e-01
9.380000e-01 1.876000e-01
9.447446e-01 1.889489e-01
9.511114e-01 1.902223e-01
9.570977e-01 1.914195e-01
9.627012e-01 1.925402e-01
9.679197e-01 1.935839e-01
9.727510e-01 1.945502e-01
9.771932e-01 1.954386e-01
9.812445e-01 1.962489e-01
9.849033e-01 1.969807e-01
9.881682e-01 1.976336e-01
9.910379e-01 1.982076e-01
9.935111e-01 1.987022e-01
9.955870e-01 1.991174e-01
9.972646e-01 1.994529e-01
9.985433e-01 1.997087e-01
9.994227e-01 1.998845e-01
9.999023e-01 1.999805e-01
9.999819e-01 1.999964e-01
9.996615e-01 1.999323e-01
9.989413e-01 1.997883e-01
9.978216e-01 1.995643e-01
9.963027e-01 1.992605e-01
9.943853e-01 1.988771e-01
9.920702e-01 1.984140e-01
9.893582e-01 1.978716e-01
9.862506e-01 1.972501e-01
9.827484e-01 1.965497e-01
9.788532e-01 1.957706e-01
9.745664e-01 1.949133e-01
9.698898e-01 1.939780e-01
9.648253e-01 1.929651e-01
9.593748e-01 1.918750e-01
9.535406e-01 1.907081e-01
9.473251e-01 1.894650e-01
9.407306e-01 1.881461e-01
9.337598e-01 1.867520e-01
9.264155e-01 1.852831e-01
9.187007e-01 1.837401e-01
9.106184e-01 1.821237e-01
9.021718e-01 1.804344e-01
8.933644e-01 1.786729e-01
8.841997e-01 1.768399e-01
8.746813e-01 1.749363e-01
8.648131e-01 1.729626e-01
8.545989e-01 1.709198e-01
8.440429e-01 1.688086e-01
8.331493e-01 1.666299e-01
8.219225e-01 1.643845e-01
8.103669e-01 1.620734e-01
7.984871e-01 1.596974e-01
7.862880e-01 1.572576e-01
7.737744e-01 1.547549e-01
7.609512e-01 1.521902e-01
7.478237e-01 1.495647e-01
7.343971e-01 1.468794e-01
7.206767e-01 1.441353e-01
7.066681e-01 1.413336e-01
6.923768e-01 1.384754e-01
6.778086e-01 1.355617e-01
6.629692e-01 1.325938e-01
6.478647e-01 1.295729e-01
6.325010e-01 1.265002e-01
6.168844e-01 1.233769e-01
6.010210e-01 1.202042e-01
5.849172e-01 1.169834e-01
5.685794e-01 1.137159e-01
5.520143e-01 1.104029e-01
5.352283e-01 1.070457e-01
5.182282e-01 1.036456e-01
5.010209e-01 1.002042e-01
4.836131e-01 9.672262e-02
4.660119e-01 9.320238e-02
4.482243e-01 8.964487e-02
4.302575e-01 8.605149e-02
4.121185e-01 8.242370e-02
3.938147e-01 7.876293e-02
3.753533e-01 7.507067e-02
3.567419e-01 7.134837e-02
3.379877e-01 6.759754e-02
3.190984e-01 6.381967e-02
3.000814e-01 6.001628e-02
2.809444e-01 5.618887e-02
2.616950e-01 5.233899e-02
2.423409e-01 4.846818e-02
2.228899e-01 4.457798e-02
2.033498e-01 4.066995e-02
1.837283e-01 3.674566e-02
1.640333e-01 3.280666e-02
1.442727e-01 2.885454e-02
1.244544e-01 2.489088e-02
1.045863e-01 2.091727e-02
8.467644e-02 1.693529e-02
6.473267e-02 1.294653e-02
4.476300e-02 8.952600e-03
2.477543e-02 4.955085e-03
4.777943e-03 9.555885e-04
-1.522145e-02 -3.044290e-03
-3.521476e-02 -7.042951e-03
-5.519398e-02 -1.103880e-02
-7.515112e-02 -1.503022e-02
-9.507820e-02 -1.901564e-02
-1.149673e-01 -2.299345e-02
-1.348103e-01 -2.696207e-02
-1.545995e-01 -3.091989e-02
-1.743268e-01 -3.486536e-02
-1.939844e-01 -3.879687e-02
-2.135644e-01 -4.271287e-02
-2.330589e-01 -4.661178e-02
-2.524603e-01 -5.049205e-02
-2.717606e-01 -5.435213e-02
-2.909523e-01 -5.819046e-02
-3.100276e-01 -6.200552e-02
-3.289789e-01 -6.579577e-02
-3.477986e-01 -6.955971e-02
-3.664791e-01 -7.329583e-02
-3.850131e-01 -7.700262e-02
-4.033931e-01 -8.067862e-02
-4.216118e-01 -8.432235e-02
-4.396618e-01 -8.793235e-02
-4.575359e-01 -9.150718e-02
-4.752270e-01 -9.504541e-02
-4.927281e-01 -9.854562e-02
-5.100320e-01 -1.020064e-01
-5.271320e-01 -1.054264e-01
