0 1 6.979567e-01 3.583410e+00 -4.645694e-01 -5.671297e+00 -1.104212e+01 -7.760418e-01 9.750615e+00 3.068025e+00 7.226232e-01 -5.393384e+00 -1.028283e+01 -2.771037e+00 9.737805e+00 2.428979e+00 -3.433786e-01 -5.188289e+00 -9.323805e+00 -4.310071e+00 9.726157e+00 1.255210e+00 -4.003426e-01 -4.804721e+00 -8.329900e+00 -5.372334e+00 9.737645e+00 2.552630e-01 -2.346425e-01 -4.479697e+00 -7.283721e+00 -5.910849e+00 9.761679e+00 5.695198e-01 -2.103192e+00 -4.048220e+00 -6.419589e+00 -6.254433e+00 9.806261e+00 -9.887412e-01 -5.264558e-01 -3.634215e+00 -5.632936e+00 -6.352664e+00 9.867225e+00 -1.711752e+00 1.958289e-01 -3.415824e+00 -4.713301e+00 -6.123003e+00 9.923192e+00 -2.368608e+00 1.033720e+00 -3.235323e+00 -3.773993e+00 -5.748187e+00 9.968854e+00 -2.435262e+00 2.264003e+00 -3.011696e+00 -2.844604e+00 -5.357970e+00 9.989364e+00 -2.624150e+00 2.103581e+00 -2.730021e+00 -1.992686e+00 -4.992185e+00 9.993227e+00 -3.036610e+00 2.537310e+00 -2.379513e+00 -1.222826e+00 -4.602123e+00 9.997035e+00 -3.004773e+00 3.602552e+00 -1.884011e+00 -5.194913e-01 -4.259862e+00 9.983803e+00 -3.630926e+00 3.456800e+00 -1.253423e+00 8.867499e-02 -3.953056e+00 9.962354e+00 -3.357454e+00 3.452685e+00 -5.707220e-01 5.585464e-01 -3.666538e+00 9.943773e+00 -3.556105e+00 3.181522e+00 1.194665e-01 8.867961e-01 -3.420884e+00 9.924531e+00 -2.889002e+00 2.760937e+00 7.510355e-01 1.085894e+00 -3.198515e+00 9.906003e+00 -2.308013e+00 3.159971e+00 1.337072e+00 1.142590e+00 -3.020940e+00 9.871888e+00 -2.832057e+00 2.859642e+00 1.921576e+00 1.116794e+00 -2.869059e+00 9.835856e+00 -2.725903e+00 2.561152e+00 2.466230e+00 1.049613e+00 -2.710412e+00 9.811999e+00 -2.490224e+00 2.461948e+00 2.962420e+00 9.295769e-01 -2.551260e+00 9.788131e+00 -1.371776e+00 2.658322e+00 3.405516e+00 7.193500e-01 -2.401513e+00 9.747061e+00 -1.223172e+00 1.487292e+00 3.744236e+00 4.854478e-01 -2.227707e+00 9.707055e+00 -1.013636e+00 9.217878e-01 3.987509e+00 3.184531e-01 -2.001291e+00 9.691787e+00 -3.338380e-01 1.447186e+00 4.194029e+00 1.450633e-01 -1.752103e+00 9.674618e+00 -1.501839e+00 1.001059e+00 4.392471e+00 2.704249e-03 -1.466062e+00 9.671213e+00 1.381448e-02 2.196941e+00 4.579749e+00 -1.616952e-01 -1.171052e+00 9.662447e+00 -1.366407e+00 1.903368e+00 4.761876e+00 -3.469997e-01 -8.386844e-01 9.649569e+00 2.921700e-02 2.681338e+00 4.926843e+00 -5.242614e-01 -4.760528e-01 9.638515e+00 -2.290699e-01 9.870387e-01 5.054575e+00 -6.092086e-01 -1.273241e-01 9.634126e+00 -4.136568e-01 1.873073e+00 5.188407e+00 -5.996333e-01 2.548062e-01 9.655522e+00 4.348365e-01 1.951460e+00 5.300371e+00 -6.006861e-01 6.264744e-01 9.666567e+00 8.728954e-01 1.651384e+00 5.386781e+00 -5.358175e-01 9.594722e-01 9.675845e+00 6.791385e-01 2.663855e+00 5.455542e+00 -4.781938e-01 1.296055e+00 9.686345e+00 1.658675e+00 2.380896e+00 5.486965e+00 -4.204238e-01 1.618735e+00 9.692038e+00 2.518140e+00 2.354680e+00 5.494675e+00 -2.805994e-01 1.859179e+00 9.694279e+00 2.720417e+00 3.315892e+00 5.440537e+00 -1.696760e-01 2.073608e+00 9.688686e+00 3.386800e+00 3.138549e+00 5.336013e+00 -8.508543e-02 2.267346e+00 9.680580e+00 2.803562e+00 3.605556e+00 5.248632e+00 -1.658971e-02 2.458874e+00 9.685714e+00 3.249252e+00 4.274685e+00 5.111510e+00 -2.251613e-02 2.707975e+00 9.696514e+00 3.512906e+00 4.705497e+00 4.874345e+00 -6.551182e-02 2.992452e+00 9.703117e+00 5.515415e+00 4.674164e+00 4.501990e+00 -4.641214e-02 3.193040e+00 9.695743e+00 5.283254e+00 4.537893e+00 4.102882e+00 3.559211e-02 3.294021e+00 9.687259e+00 5.894005e+00 5.610807e+00 3.599625e+00 6.784651e-02 3.464902e+00 9.679718e+00 6.398047e+00 6.154667e+00 2.815809e+00 7.092727e-02 3.744231e+00 9.654357e+00 7.496093e+00 5.426713e+00 1.961752e+00 1.484513e-01 3.998638e+00 9.624997e+00 7.927446e+00 4.422532e+00 1.303814e+00 3.167345e-01 4.133533e+00 9.605984e+00 8.791821e+00 4.771146e+00 6.424380e-01 5.264632e-01 4.318118e+00 9.580407e+00 8.557411e+00 3.386903e+00 5.417581e-02 7.209468e-01 4.589674e+00 9.554517e+00 9.191568e+00 3.310630e+00 -3.954618e-01 8.796753e-01 4.941244e+00 9.529982e+00 9.531877e+00 1.579962e+00 -7.044797e-01 1.015573e+00 5.355493e+00 9.496447e+00 1.018770e+01 -4.697143e-01 -4.551791e-01 1.181689e+00 5.645485e+00 9.468402e+00 9.716586e+00 -1.231044e+00 1.084607e-01 1.460423e+00 5.944593e+00 9.434724e+00 8.455356e+00 -1.336851e+00 5.321730e-01 1.761855e+00 6.390523e+00 9.393526e+00 8.659778e+00 -2.359957e+00 9.054066e-01 2.134959e+00 6.952699e+00 9.340045e+00 7.405133e+00 -4.025067e+00 1.469984e+00 2.680532e+00 7.470875e+00 9.288315e+00 5.255608e+00 -4.147002e+00 1.954589e+00 3.284343e+00 7.784115e+00 9.255546e+00 3.885231e+00 -4.801992e+00 2.199034e+00 3.935631e+00 7.915541e+00 9.237027e+00 2.337566e+00 -5.418060e+00 2.245667e+00 4.680369e+00 7.904430e+00 9.232335e+00 1.350346e+00 -5.413091e+00 2.043456e+00 5.505665e+00 7.880239e+00 9.223978e+00 -1.321311e+00 -3.295112e+00 1.666289e+00 6.169657e+00 7.648076e+00 9.193304e+00 -2.225378e+00 -3.517651e+00 1.205854e+00 6.613304e+00 7.137447e+00 9.153828e+00 -4.313052e+00 -2.508484e+00 6.976587e-01 6.886611e+00 6.441683e+00 9.123150e+00 -4.292791e+00 -2.351474e+00 2.315754e-01 7.047053e+00 5.719549e+00 9.094500e+00 -5.223499e+00 -2.632688e-01 1.115544e-01 7.213831e+00 5.055222e+00 9.044166e+00 -7.377285e+00 -1.149050e-01 3.324756e-01 7.258528e+00 3.909208e+00 9.008385e+00 -6.155551e+00 2.886785e-01 5.364697e-01 7.288194e+00 2.733653e+00 8.990674e+00 -6.783054e+00 4.158087e-01 7.892142e-01 7.348981e+00 1.712044e+00 8.972555e+00 -7.104457e+00 1.096006e+00 1.203428e+00 7.369266e+00 4.535277e-01 8.967939e+00 -6.248734e+00 1.276455e+00 1.805233e+00 7.321648e+00 -8.861588e-01 8.957707e+00 -4.748799e+00 1.554287e+00 2.478522e+00 7.148148e+00 -2.038247e+00 8.921338e+00 -4.866221e+00 2.683584e-01 2.935976e+00 6.897355e+00 -3.073779e+00 8.888776e+00 -3.088727e+00 -6.660176e-01 2.991327e+00 6.651235e+00 -3.858130e+00 8.874672e+00 -2.600950e+00 -2.098456e-02 3.029679e+00 6.365095e+00 -4.378943e+00 8.851983e+00 -1.410639e+00 -7.049246e-01 3.102856e+00 6.077810e+00 -4.761405e+00 8.828194e+00 -1.254014e+00 -5.425862e-01 3.129071e+00 5.834376e+00 -5.061415e+00 8.816779e+00 -5.736892e-02 5.924778e-02 3.236898e+00 5.581095e+00 -5.312978e+00 8.805260e+00 1.240437e+00 2.320081e-02 3.392115e+00 5.244318e+00 -5.348430e+00 8.784632e+00 2.027283e+00 8.402424e-01 3.570300e+00 4.836280e+00 -5.228453e+00 8.760426e+00 2.663859e+00 1.251825e+00 3.770676e+00 4.369029e+00 -5.032491e+00 8.735673e+00 3.728399e+00 2.655796e+00 3.928641e+00 3.780324e+00 -4.722312e+00 8.699746e+00 3.033486e+00 2.803864e+00 4.065224e+00 3.148981e+00 -4.408296e+00 8.668838e+00 3.790248e+00 2.393858e+00 4.230866e+00 2.560274e+00 -4.181100e+00 8.667243e+00 2.838882e+00 4.577012e+00 4.330239e+00 1.905704e+00 -3.951472e+00 8.668359e+00 2.643944e+00 5.177330e+00 4.328192e+00 1.180911e+00 -3.661122e+00 8.664293e+00 3.008176e+00 6.853024e+00 4.128664e+00 3.793164e-01 -3.347474e+00 8.636857e+00 3.522621e+00 7.318293e+00 3.624618e+00 -4.643073e-01 -3.110285e+00 8.579536e+00 2.623072e+00 6.639689e+00 3.087440e+00 -1.154535e+00 -2.972846e+00 8.536985e+00 7.623382e-01 8.001467e+00 2.680199e+00 -1.647724e+00 -2.624001e+00 8.523046e+00 1.120381e+00 7.874457e+00 2.275596e+00 -2.020698e+00 -2.172665e+00 8.505744e+00 7.601233e-01 7.981454e+00 1.821372e+00 -2.270128e+00 -1.831225e+00 8.481819e+00 2.838820e-01 7.690589e+00 1.431707e+00 -2.384512e+00 -1.457628e+00 8.464192e+00 1.362730e+00 7.516588e+00 1.001502e+00 -2.401500e+00 -1.256322e+00 8.443108e+00 6.008694e-01 7.575334e+00 5.669323e-01 -2.326552e+00 -1.172367e+00 8.421654e+00 -2.454712e-01 8.004433e+00 3.010893e-01 -2.159146e+00 -8.882671e-01 8.415588e+00 6.754455e-01 8.088780e+00 5.399903e-02 -1.942926e+00 -6.399595e-01 8.400865e+00 4.258038e-01 8.029756e+00 -2.086995e-01 -1.682523e+00 -5.012837e-01 8.380296e+00 1.622877e-01 8.130854e+00 -3.593628e-01 -1.381488e+00 -2.800874e-01 8.368002e+00 1.039494e+00 7.408817e+00 -4.903071e-01 -1.066054e+00 -1.142627e-01 8.359264e+00 5.294938e-01 7.288028e+00 -5.677496e-01 -7.459368e-01 3.043659e-02 8.362201e+00 1.174491e+00 7.598005e+00 -6.032110e-01 -4.260308e-01 2.081956e-01 8.367742e+00 1.061283e+00 7.442358e+00 -6.344559e-01 -1.102653e-01 3.837632e-01 8.370688e+00 8.244994e-01 8.159701e+00 -5.890522e-01 1.919253e-01 6.577908e-01 8.377532e+00 1.697207e+00 7.351587e+00 -5.501490e-01 4.739714e-01 9.396231e-01 8.383428e+00 2.204562e+00 7.969965e+00 -5.901122e-01 7.507066e-01 1.176441e+00 8.380657e+00 2.851140e+00 8.420240e+00 -7.412576e-01 1.049890e+00 1.437073e+00 8.356854e+00 3.322351e+00 6.995584e+00 -8.921476e-01 1.365428e+00 1.679832e+00 8.338599e+00 3.131083e+00 7.531153e+00 -9.667458e-01 1.672876e+00 1.966279e+00 8.334323e+00 3.869614e+00 6.971145e+00 -1.049200e+00 1.970755e+00 2.328970e+00 8.328327e+00 3.968237e+00 6.515378e+00 -1.110366e+00 2.250048e+00 2.715203e+00 8.327657e+00 4.615434e+00 6.751354e+00 -1.206932e+00 2.514976e+00 3.180166e+00 8.320864e+00 4.247543e+00 5.796078e+00 -1.278914e+00 2.732261e+00 3.716580e+00 8.318511e+00 5.550980e+00 5.145084e+00 -1.310989e+00 2.910738e+00 4.270218e+00 8.320998e+00 5.495125e+00 4.963666e+00 -1.413259e+00 3.083905e+00 4.903967e+00 8.309539e+00 5.657767e+00 3.567285e+00 -1.452953e+00 3.176065e+00 5.563621e+00 8.302475e+00 6.171456e+00 2.336625e+00 -1.369686e+00 3.230278e+00 6.182423e+00 8.299940e+00 5.150279e+00 1.994255e+00 -1.253867e+00 3.215553e+00 6.779964e+00 8.298182e+00 5.850923e+00 1.516043e+00 -1.175553e+00 3.175933e+00 7.407790e+00 8.282133e+00 4.499902e+00 -1.847623e-02 -1.040682e+00 3.092055e+00 7.970393e+00 8.268185e+00 4.558725e+00 -1.145701e+00 -7.769558e-01 2.975602e+00 8.378748e+00 8.270094e+00 3.507497e+00 -2.704049e+00 -4.314589e-01 2.970942e+00 8.670021e+00 8.279551e+00 2.469987e+00 -1.104404e+00 -1.765084e-01 3.021418e+00 8.891114e+00 8.276418e+00 2.015327e+00 -1.466174e+00 -2.881319e-02 3.156991e+00 9.115496e+00 8.244655e+00 1.142483e+00 -1.784919e+00 7.030800e-02 3.369452e+00 9.299578e+00 8.208138e+00 -1.277377e-01 -1.514934e+00 1.044917e-01 3.570447e+00 9.377637e+00 8.172183e+00 -1.242279e+00 -2.022281e+00 5.464006e-02 3.723692e+00 9.330977e+00 8.148712e+00 -2.236151e+00 -8.873759e-01 4.998465e-04 3.846638e+00 9.188879e+00 8.131655e+00 -3.746303e+00 -2.548044e-01 6.405891e-02 3.872798e+00 8.873539e+00 8.123254e+00 -3.902759e+00 1.143456e+00 3.333728e-01 3.869505e+00 8.436117e+00 8.123367e+00 -3.084651e+00 1.213330e+00 7.215749e-01 4.065391e+00 8.066576e+00 8.112923e+00 -3.835297e+00 2.483232e+00 1.229646e+00 4.362725e+00 7.662503e+00 8.097781e+00 -3.929215e+00 2.915544e+00 1.939068e+00 4.640591e+00 7.094765e+00 8.085981e+00 -3.804984e+00 4.081751e+00 2.836512e+00 4.916316e+00 6.393272e+00 8.068997e+00 -3.635137e+00 3.991890e+00 3.845862e+00 5.165291e+00 5.557955e+00 8.047190e+00 -3.682941e+00 4.267966e+00 4.850819e+00 5.336671e+00 4.592942e+00 8.031410e+00 -3.089326e+00 4.201508e+00 5.840757e+00 5.397192e+00 3.531168e+00 8.011704e+00 -3.471537e+00 3.542181e+00 6.698049e+00 5.342571e+00 2.402240e+00 7.999245e+00 -3.671383e+00 3.931060e+00 7.530272e+00 5.054175e+00 1.162442e+00 7.995009e+00 -2.494785e+00 3.718754e+00 8.316794e+00 4.480827e+00 -1.322166e-02 7.972597e+00 -1.720074e+00 2.211522e+00 8.778689e+00 3.830394e+00 -9.147835e-01 7.943756e+00 -2.437956e+00 2.496477e+00 9.066627e+00 3.120489e+00 -1.636634e+00 7.927425e+00 -1.406828e+00 1.266415e+00 9.248452e+00 2.382261e+00 -2.151939e+00 7.917395e+00 -1.660391e+00 8.118475e-01 9.270377e+00 1.754546e+00 -2.426796e+00 7.918708e+00 -1.308686e+00 8.754427e-01 9.263303e+00 1.162628e+00 -2.541558e+00 7.924114e+00 -8.898011e-01 1.276826e+00 9.259974e+00 5.189136e-01 -2.498616e+00 7.915081e+00 -1.160988e+00 1.557197e+00 9.259966e+00 -1.512962e-01 -2.297194e+00 7.896661e+00 -4.630861e-01 7.589210e-01 9.231039e+00 -6.889331e-01 -1.955726e+00 7.880380e+00 -8.768920e-01 5.115198e-01 9.179014e+00 -1.005105e+00 -1.515971e+00 7.875864e+00 -6.237260e-01 1.086431e+00 9.126912e+00 -1.234083e+00 -1.018455e+00 7.872973e+00 -1.690858e-01 7.064126e-01 9.068859e+00 -1.372483e+00 -5.181427e-01 7.863492e+00 7.924663e-01 9.946590e-01 8.993191e+00 -1.402232e+00 -6.609745e-02 7.846952e+00 1.293003e-01 1.384954e+00 8.903765e+00 -1.416007e+00 3.764738e-01 7.830822e+00 -1.148936e-01 1.920847e+00 8.811618e+00 -1.437778e+00 8.750881e-01 7.826307e+00 1.230293e+00 1.945019e+00 8.684111e+00 -1.410265e+00 1.317592e+00 7.813180e+00 8.633358e-01 1.577711e+00 8.563616e+00 -1.257620e+00 1.683055e+00 7.808203e+00 1.635517e+00 2.990786e+00 8.403405e+00 -1.153863e+00 2.022262e+00 7.802800e+00 1.396239e+00 2.749306e+00 8.192388e+00 -1.111216e+00 2.350403e+00 7.795331e+00 1.786578e+00 3.421410e+00 7.972577e+00 -1.058172e+00 2.690546e+00 7.800558e+00 1.859446e+00 3.253039e+00 7.730727e+00 -9.940327e-01 3.032423e+00 7.813307e+00 3.195085e+00 3.725276e+00 7.436048e+00 -8.730350e-01 3.309945e+00 7.824948e+00 
