-3.297523165623003738e+00 -5.120063820435052371e+00 1.536159219346785854e+01
-4.156798160805927900e+00 -7.331178780296924380e+00 1.400710063629049706e+01
-6.128623348743408528e+00 -1.156890519558700703e+01 1.412469979131000919e+01
-8.346285006244958282e+00 -1.468142794842669474e+01 1.665435400552404488e+01
-1.176247588053089288e+01 -1.707599779435957643e+01 2.218088395757357745e+01
-1.481533177909134658e+01 -1.770810394541629051e+01 3.193539224068516091e+01
-1.425896407380475850e+01 -1.192085054445538717e+01 3.765471482117952462e+01
-1.208184512431758861e+01 -4.643419565213526390e+00 3.734515277902599450e+01
-7.537657643244306982e+00 5.420441526240988850e-01 3.427984508114055728e+01
-4.933407812035882856e+00 1.622568044545780186e+00 2.962889376891748583e+01
-3.376472417906427381e+00 1.699114700615508289e-01 2.566890172831112693e+01
-1.325212081535338093e+00 4.207380038892304941e-01 2.253079994098208516e+01
-1.771787276409745593e-01 5.949176696170570544e-01 2.054860465221745969e+01
-9.956758039523208592e-02 5.340094767899812300e-01 1.834065157784943523e+01
-1.905856157223522473e-01 -5.279679329410003064e-02 1.546796846127831948e+01
5.285234103847837872e-01 6.334375796303558515e-01 1.427966277600087430e+01
8.953679701769488020e-01 1.208258837941992958e+00 1.117825553992273413e+01
8.427583934349131001e-01 1.028981263206545149e+00 1.020870353703539557e+01
-1.020199970326315375e-01 1.599832045754592480e+00 8.394914207418144869e+00
9.657206603888273122e-01 1.840478836959805520e+00 8.374355714456914512e+00
2.507811292545793602e+00 2.607005989524136425e+00 6.764658379018675838e+00
2.762725550156203802e+00 6.223098252847189649e+00 7.190328275338628394e+00
5.396502072124364169e+00 9.840225664947451989e+00 7.072561476331764574e+00
7.890089081912323721e+00 1.598340937289294317e+01 1.054829085903880959e+01
1.247009117877608553e+01 2.279407635563313761e+01 1.833038988585357743e+01
1.590270528564781749e+01 2.209722885927264002e+01 3.178303300753651328e+01
1.754286775454140823e+01 1.364678457548352952e+01 4.284210240868607400e+01
1.319569177434606466e+01 3.205008988544743032e-01 4.182558206331598427e+01
6.869881672044718002e+00 -5.033088664554660419e+00 3.623518568915809368e+01
1.721867416455602262e+00 -5.809476726553628012e+00 2.994948521075657766e+01
-1.264858987728188833e+00 -5.630395196241037681e+00 2.759210869524392606e+01
-2.621514837528583719e+00 -5.145778937184433133e+00 2.356594581643916797e+01
-4.231963303760922557e+00 -6.422933697924257501e+00 2.232466039631964350e+01
-5.000623087003426726e+00 -7.509285051661979793e+00 2.022781841210337106e+01
-5.033211565252827313e+00 -9.200522134816415232e+00 2.010956407997714734e+01
-7.344060464016446410e+00 -1.117031341854548465e+01 2.120287276916890207e+01
-8.845510459500761868e+00 -1.359227651787011837e+01 2.290388597677287308e+01
-1.109111297935098683e+01 -1.418857887117550653e+01 2.657694530562340418e+01
-1.190764798590506679e+01 -1.263173640860027902e+01 3.083953087513843982e+01
-1.229131893498430728e+01 -8.760913513047510648e+00 3.382091166232343227e+01
-9.540630837332837899e+00 -5.425740144796872499e+00 3.328296428266490636e+01
-8.151444375128511055e+00 -3.262180860291960638e+00 3.067742770346483638e+01
-5.609975394381252478e+00 -3.432872671740174741e+00 2.827068338476098930e+01
-4.869890409582547264e+00 -3.578357780429146651e+00 2.498917719587180031e+01
-3.843699758358591900e+00 -3.267329480194570479e+00 2.240015271256018892e+01
-4.718846678865019406e+00 -5.336522533432148663e+00 2.100634007142842208e+01
-4.919410614884603739e+00 -6.656012143038358531e+00 1.930880486394161366e+01
-6.255792653571501383e+00 -8.334999407536590965e+00 1.903599439510909264e+01
-8.256100808750504783e+00 -1.006707149110482113e+01 1.946321917264139145e+01
-9.347008212897538471e+00 -1.246639204646891663e+01 2.154044918840935807e+01
-1.110555874207049598e+01 -1.549126526558745454e+01 2.566564251283414322e+01
-1.263708858482927155e+01 -1.446959170603633993e+01 2.994515907501271101e+01
-1.199053305224274801e+01 -1.056074271824661359e+01 3.455763174755259826e+01
-1.143234412006504286e+01 -6.874316653938180366e+00 3.407186490506423837e+01
-9.165524326413484246e+00 -2.741953578767869271e+00 3.249297540223276570e+01
-5.467158607471630738e+00 -2.693032803376326001e+00 2.868647730792176986e+01
-4.627565552371351920e+00 -1.763636776608576540e+00 2.555787647748232416e+01
-2.994264871857960308e+00 -2.620022655420489066e+00 2.337232193539119862e+01
-3.037545252071551793e+00 -3.419623952311190429e+00 2.029858006757334721e+01
-3.635973349320460013e+00 -5.430851616720723030e+00 1.794221191815720218e+01
-5.126423531094630448e+00 -7.237390852449823164e+00 1.815140600510829216e+01
-6.580733087997511888e+00 -9.190329768142476041e+00 1.777747069464625440e+01
-8.153059335950377573e+00 -1.278499989768570977e+01 1.893142226844826226e+01
-1.009575957401449564e+01 -1.550381551922549050e+01 2.277873798629197211e+01
-1.268370618182686904e+01 -1.576303742975231614e+01 2.821246752117908585e+01
-1.307290509128172751e+01 -1.329727907312771684e+01 3.305241637006911049e+01
-1.200666026217405324e+01 -8.924896819483411292e+00 3.570443476477945666e+01
-9.533916651185757374e+00 -4.081563453643959782e+00 3.393580885778263934e+01
-7.100905283535638546e+00 -1.833445635874154878e+00 3.016157419253859828e+01
-4.756476036487909731e+00 -6.371639751599675883e-01 2.784691022713928632e+01
-3.623300198678290229e+00 -2.137613610064491354e+00 2.437409524039554753e+01
-2.992143350498971177e+00 -2.635202977039016403e+00 2.092970972126535756e+01
-3.388367287437042741e+00 -3.510764685886643921e+00 1.970893928172836596e+01
-3.940269448769354366e+00 -5.261014432161841725e+00 1.762151516978388699e+01
-4.633514493908936771e+00 -6.723912932648778984e+00 1.695129127385605017e+01
-6.531593070005579094e+00 -9.200312306395533213e+00 1.669990627641360703e+01
-7.778273217163617304e+00 -1.170983598673391590e+01 1.725843758742974998e+01
-9.830646146325106471e+00 -1.663459278760331372e+01 2.103978830334467176e+01
-1.269856962752464291e+01 -1.631603918347664006e+01 2.819576919953898653e+01
-1.423707393470851379e+01 -1.441284524467404538e+01 3.327976257232081281e+01
-1.264979895944723154e+01 -8.133984567640599295e+00 3.640628002650827710e+01
-9.026185823564762956e+00 -3.621986736727856204e+00 3.586784944531640207e+01
-6.751081545848727217e+00 -5.940107817992832384e-01 3.101734671373991858e+01
-3.283074371158251736e+00 2.184524752110222345e-01 2.772430082646032545e+01
-2.882478603923920524e+00 -1.420037994955124061e+00 2.446965344134150655e+01
-2.459535575160976428e+00 -1.544079154416204691e+00 2.184843239182093200e+01
-2.335781981821337006e+00 -1.452013037248758964e+00 1.941958941815493844e+01
-2.106086916444858126e+00 -3.214259663727112581e+00 1.697573755940963736e+01
-2.152934928326295072e+00 -4.206203487537169217e+00 1.481576115642145552e+01
-4.042948666753653164e+00 -5.825261865856779409e+00 1.349702829449300978e+01
-4.804304604118460276e+00 -9.571782178601976554e+00 1.365221139658666694e+01
-7.417051240340282625e+00 -1.251350214899233571e+01 1.501600468563007951e+01
-1.037472005131744091e+01 -1.654397279578561708e+01 2.053327533531828664e+01
-1.301743998243680167e+01 -1.850879587915436986e+01 2.830300159956680872e+01
-1.493039166495372960e+01 -1.378025692624305165e+01 3.531230040399095316e+01
-1.308383702674148807e+01 -6.549966933627453969e+00 3.911519710091685198e+01
-9.534455549207544678e+00 -1.466742789391846546e+00 3.707480428217855462e+01
-5.813829528203250163e+00 1.777250675547766168e+00 3.148863420695860782e+01
-3.655915127388449815e+00 1.697799120271124895e+00 2.760599224842964361e+01
-1.551195603121851230e+00 3.326432341338734222e-01 2.386480605447985326e+01
-9.284644029460300541e-01 5.301483869931229442e-01 2.167515370728549939e+01
-2.757537093234411207e-01 1.039081253862876197e+00 1.799126956947159428e+01
-3.154130585839778900e-01 2.293929742115068948e-01 1.642363289122930325e+01
-1.947205355980496377e-01 1.944657903286031164e-01 1.335106686186008140e+01
6.132049634174130404e-03 1.481948476271335746e+00 1.235197895751230845e+01
1.249057007961414945e+00 1.073861640562064235e+00 9.951249699325884990e+00
7.596447818765983406e-01 1.706587227780882676e+00 9.459940990210375489e+00
1.510380057698123224e+00 3.283116014590335308e+00 8.205337225071339446e+00
2.101798401141978800e+00 4.519371510505910905e+00 7.304951212180194275e+00
3.537496701423374468e+00 8.060779964482554405e+00 7.534462801764613360e+00
5.667099471445149028e+00 1.087199130800717484e+01 8.725158311922939447e+00
9.422845531205473080e+00 1.702763713157545311e+01 1.295616487559250807e+01
1.259578120498740539e+01 2.138597243243045654e+01 2.054993432954866250e+01
1.609782789976954831e+01 2.141397102402955710e+01 3.420331368027438401e+01
1.692976939542127468e+01 1.078542183431081192e+01 4.359577656987301708e+01
1.125659299074925457e+01 -1.224587681712868692e+00 4.088522861986044887e+01
5.231013664427160315e+00 -4.471875325060238104e+00 3.497894168114405744e+01
1.544092452540690052e+00 -4.542967097343248994e+00 2.948933797375643451e+01
-1.219971394064271353e+00 -4.081301684903634097e+00 2.578787642077638154e+01
-3.564875928988107123e+00 -4.483260786613102233e+00 2.329778528119685888e+01
-4.541510694702846962e+00 -5.593763560351034947e+00 2.145180970152132360e+01
-5.373617947134997408e+00 -6.951054520813131354e+00 1.966919912272071969e+01
-6.254896961084085660e+00 -8.908376074078461215e+00 1.949389131591253488e+01
-8.070648188787854949e+00 -1.142178314806377060e+01 2.090108575816788417e+01
-9.686111481579709803e+00 -1.348445511476026226e+01 2.296372877116645839e+01
-1.178215381373847848e+01 -1.387177702342434671e+01 2.739556448190315407e+01
-1.231793422903580115e+01 -1.303398723212839805e+01 3.132857052826478395e+01
-1.211393499489139458e+01 -9.650109120276113117e+00 3.419937282839969583e+01
-1.004233093867532389e+01 -5.952081478695920858e+00 3.439718363770695930e+01
-8.253004005133783849e+00 -2.844745215149340645e+00 3.157123776943411286e+01
-4.729884466534984178e+00 -3.904163396147962484e+00 2.858698529940848232e+01
-5.201471241892114961e+00 -2.599748732407373364e+00 2.586239667581116564e+01
-3.477335308774454958e+00 -2.800566303725160022e+00 2.298766446290600030e+01
-4.108135177152784756e+00 -4.390656041287718026e+00 2.086200882756539343e+01
-4.568951115288915510e+00 -5.835631182829122743e+00 1.923573681058623208e+01
-5.993297222415559844e+00 -8.804440546304473258e+00 1.849422473695877400e+01
-7.000801069610103511e+00 -9.438396506904398464e+00 1.905567659932537339e+01
-8.801247355667486616e+00 -1.297863047547147985e+01 1.976828577711587798e+01
-1.102285511462951106e+01 -1.552980782870926291e+01 2.485971808220467949e+01
-1.260397833538769241e+01 -1.509771303953536226e+01 3.049213505839417238e+01
-1.273194700421360714e+01 -1.090937681357274869e+01 3.347070734694658256e+01
-1.121767329950623093e+01 -5.582434502850069258e+00 3.522125466518237857e+01
-8.693931514411509909e+00 -2.128010176208066984e+00 3.253596230949018775e+01
-6.339659693950675745e+00 -1.528955380160037514e+00 2.963769491547087398e+01
-3.795146821728932807e+00 -1.389238036905432905e+00 2.594164949288773059e+01
-3.818949059556137726e+00 -3.202053882484800607e+00 2.390325252820710489e+01
-3.306491872777276519e+00 -3.269411820331704632e+00 2.016653049663390007e+01
-3.816498139467078943e+00 -4.025036939277878645e+00 1.951173532528574839e+01
-4.731515590292466378e+00 -5.555696466206186734e+00 1.785554678442511545e+01
-4.707617645896715608e+00 -7.937924982482638114e+00 1.586681408421457107e+01
-7.554925998161111877e+00 -1.041828819481435175e+01 1.714777239991496316e+01
-9.396014000641569552e+00 -1.510506041672387667e+01 2.033638436418136664e+01
-1.185305330609863184e+01 -1.588617708061494582e+01 2.497432295913985101e+01
-1.293332948429881668e+01 -1.373038888754646436e+01 3.138637730032521134e+01
-1.278898113024356142e+01 -1.027897958595659134e+01 3.576097087918914497e+01
-1.141141346509412280e+01 -5.180874945586261049e+00 3.619706818584103303e+01
-7.238657456559851155e+00 -1.692125206363453982e+00 3.295630589200824545e+01
-4.950286030389715819e+00 -1.095670547358185365e+00 2.885464310278253208e+01
-3.647578622894383393e+00 -6.149132762441925637e-01 2.474606546879541824e+01
-3.268857408941786780e+00 -2.128236084760589453e+00 2.282021947160472308e+01
-2.701256443435650745e+00 -2.172395940274495896e+00 2.040590775289149761e+01
-2.767078470074740615e+00 -3.059789312763991020e+00 1.826238237795744013e+01
-2.743875887171616235e+00 -4.500139650897809318e+00 1.542699789611689098e+01
-4.344113859635942987e+00 -6.469397544725365989e+00 1.496266069013403310e+01
-5.831111378033011050e+00 -8.424166660839652820e+00 1.550307656274357626e+01
-8.525912592145441948e+00 -1.315098424569472968e+01 1.762166774701022476e+01
-1.008971613754541785e+01 -1.678493331255609888e+01 2.150838347556329566e+01
-1.317199802414655707e+01 -1.802422741985836652e+01 2.715914072029479343e+01
-1.461688771982421287e+01 -1.322908442395606698e+01 3.483871300717689223e+01
